index,x,y,z
9336,-4.02E-05,-0.00123914,-0.000683506
9337,-6.07E-05,-0.001375009,-0.000661383
9338,-6.32E-05,-0.001459178,-0.000612835
9339,-5.28E-05,-0.001489782,-0.000565167
9340,-1.46E-05,-0.001563402,-0.000520355
9341,4.99E-05,-0.00165417,-0.00051138
9342,9.51E-05,-0.001714774,-0.000510758
9343,0.000171082,-0.001800301,-0.000502226
9344,0.000222729,-0.001887778,-0.000505348
9345,0.000258141,-0.001972756,-0.000497645
9346,0.000319946,-0.002021034,-0.000478919
9347,0.000357415,-0.002009692,-0.00046352
9348,0.000411702,-0.002009692,-0.00040944
9349,0.0004463,-0.002007547,-0.000384743
9350,0.000465957,-0.002002186,-0.000370809
9351,0.000544182,-0.002004472,-0.000329096
9352,0.000614122,-0.002004067,-0.000303834
9353,0.000673399,-0.002006495,-0.000266402
9354,0.000706474,-0.002020638,-0.00025018
9355,0.000731216,-0.002049545,-0.000245189
9356,0.00072478,-0.002089653,-0.00023625
9357,0.000700032,-0.002093817,-0.000271176
9358,0.000636476,-0.002133894,-0.000274218
9359,0.000599871,-0.002170698,-0.000270574
9360,0.000568656,-0.002170937,-0.000270457
9361,0.000551258,-0.00216081,-0.00027093
9362,0.000499526,-0.002146267,-0.00024289
9363,0.000464771,-0.002111711,-0.00024289
9364,0.000437712,-0.00205334,-0.000253793
9365,0.00040674,-0.001981629,-0.000258782
9366,0.000396136,-0.001928396,-0.000263977
9367,0.000367875,-0.001852359,-0.000259203
9368,0.00035957,-0.001774858,-0.000265432
9369,0.000346671,-0.00171641,-0.000267928
9370,0.000315302,-0.001681414,-0.00026153
9371,0.000249555,-0.001670099,-0.00025854
9372,0.000215844,-0.001667397,-0.000261872
9373,0.000192542,-0.001686533,-0.000277259
9374,0.00021397,-0.001683833,-0.000287449
9375,0.000236029,-0.001694854,-0.000267061
9376,0.000226871,-0.001649054,-0.000280594
9377,0.000234565,-0.001641152,-0.00030552
9378,0.000211662,-0.001619869,-0.000344242
9379,0.000171699,-0.001581159,-0.000378374
9380,0.000167525,-0.00156827,-0.000389826
9381,0.000166593,-0.001563858,-0.000394357
9382,0.000155671,-0.001561232,-0.000426726
9383,0.00011306,-0.001541898,-0.000464348
9384,9.60E-05,-0.001547299,-0.0005009
9385,0.000110568,-0.00155145,-0.000519588
9386,0.000131127,-0.001543148,-0.000532049
9387,0.000159176,-0.001548134,-0.000570897
9388,0.00019094,-0.001546717,-0.00058162
9389,0.000263513,-0.001500018,-0.000582431
9390,0.000288788,-0.001454708,-0.000582904
9391,0.000290697,-0.001441477,-0.0005841
9392,0.000305851,-0.001390156,-0.000604906
9393,0.000334777,-0.00137336,-0.000622712
9394,0.000376816,-0.001375448,-0.00064206
9395,0.000391395,-0.001376693,-0.000676218
9396,0.000402225,-0.001401699,-0.00070789
9397,0.000391809,-0.001402322,-0.000724983
9398,0.000359695,-0.001468635,-0.000727067
9399,0.000350932,-0.001591958,-0.000714242
9400,0.000369091,-0.001717377,-0.000698437
9401,0.000373052,-0.001764478,-0.00068926
9402,0.000375136,-0.001803058,-0.000666746
9403,0.000404751,-0.001861033,-0.000631707
9404,0.000440395,-0.001886252,-0.000609826
9405,0.000471454,-0.001903344,-0.000594604
9406,0.000496416,-0.001906994,-0.000578772
9407,0.000514498,-0.001920815,-0.000557853
9408,0.000540371,-0.001953148,-0.00053386
9409,0.000549455,-0.001969289,-0.000522621
9410,0.000553761,-0.00197383,-0.000517958
9411,0.000557009,-0.001992896,-0.000496458
9412,0.000566737,-0.002035046,-0.000469913
9413,0.000582355,-0.002056917,-0.000459916
9414,0.000571726,-0.002066079,-0.000452418
9415,0.000545922,-0.002062337,-0.000453662
9416,0.000525704,-0.002070465,-0.000467425
9417,0.000481039,-0.002071713,-0.000491215
9418,0.000447565,-0.002083281,-0.000491622
9419,0.000441164,-0.002093753,-0.000486732
9420,0.00043806,-0.002093396,-0.000483388
9421,0.00041283,-0.002064836,-0.000494223
9422,0.000378368,-0.0020326,-0.000496249
9423,0.000335224,-0.001986618,-0.000507391
9424,0.000311503,-0.00195624,-0.00052529
9425,0.000289444,-0.001892142,-0.000523211
9426,0.000280911,-0.00185864,-0.000516758
9427,0.000277791,-0.001834703,-0.00050531
9428,0.000263847,-0.001803907,-0.000504688
9429,0.000243578,-0.00179047,-0.000516203
9430,0.000204963,-0.001790042,-0.000515775
9431,0.000164769,-0.001791287,-0.000495789
9432,0.000141242,-0.001803575,-0.000492251
9433,0.000120434,-0.001826453,-0.000487463
9434,0.00010921,-0.001866165,-0.000471453
9435,0.000130418,-0.001909629,-0.000462723
9436,0.000175174,-0.001975842,-0.000446317
9437,0.000206806,-0.001999574,-0.000431315
9438,0.000249135,-0.002033772,-0.000417129
9439,0.000287544,-0.002045495,-0.00041067
9440,0.000303836,-0.00204061,-0.00040741
9441,0.000337677,-0.001981842,-0.000399915
9442,0.000347265,-0.001936022,-0.000390958
9443,0.000346635,-0.001888182,-0.000385557
9444,0.000351836,-0.00187176,-0.000382646
9445,0.000357033,-0.001866554,-0.000398034
9446,0.000326846,-0.001855111,-0.000415523
9447,0.000313662,-0.00182144,-0.00043743
9448,0.000312649,-0.001808864,-0.000445745
9449,0.000326031,-0.001813763,-0.000452558
9450,0.000333916,-0.001823081,-0.000457449
9451,0.000363867,-0.001817253,-0.000446014
9452,0.000380492,-0.001821911,-0.000452698
9453,0.000404197,-0.001836704,-0.000449255
9454,0.000442644,-0.00183358,-0.000434501
9455,0.000459498,-0.001798431,-0.000458215
9456,0.00046262,-0.001783435,-0.000484667
9457,0.000463243,-0.001794697,-0.000503645
9458,0.000461821,-0.001809525,-0.000530664
9459,0.000454471,-0.001824814,-0.000545136
9460,0.000444169,-0.001830684,-0.000551605
9461,0.000421255,-0.00185672,-0.000567438
9462,0.000420633,-0.001882756,-0.000570766
9463,0.000439098,-0.001877488,-0.000565897
9464,0.000473023,-0.001847216,-0.000601861
9465,0.000462556,-0.001773333,-0.000701276
9466,0.000401464,-0.001642365,-0.0007699
9467,0.00030903,-0.001469412,-0.000796668
9468,0.000273093,-0.001370792,-0.000811294
9469,0.000218377,-0.001269248,-0.000837119
9470,0.000172462,-0.001207172,-0.000851146
9471,0.000142512,-0.001220526,-0.000844266
9472,0.000132932,-0.00131987,-0.000835104
9473,9.13E-05,-0.001457441,-0.000828651
9474,7.49E-05,-0.001599468,-0.000815347
9475,8.97E-05,-0.001675717,-0.000778678
9476,0.000126161,-0.001782481,-0.000725715
9477,0.000162905,-0.001899416,-0.000673746
9478,0.000185655,-0.001998964,-0.000635751
9479,0.000199079,-0.002050492,-0.000621012
9480,0.000207585,-0.002067627,-0.00061071
9481,0.000226865,-0.002079807,-0.000604417
9482,0.000232959,-0.002073106,-0.000579855
9483,0.000250697,-0.002063301,-0.00056399
9484,0.000266761,-0.002028251,-0.000546465
9485,0.00027198,-0.001975197,-0.000554199
9486,0.000282844,-0.001944289,-0.000552112
9487,0.000284715,-0.001872735,-0.000551899
9488,0.0002652,-0.001755596,-0.000570983
9489,0.00023358,-0.001665662,-0.000582523
9490,0.000213667,-0.0016616,-0.000598781
9491,0.000186523,-0.001680808,-0.000620913
9492,0.000186942,-0.001707747,-0.000625086
9493,0.000192158,-0.001721524,-0.000632184
9494,0.000207605,-0.001725276,-0.000643869
9495,0.000224657,-0.001711475,-0.000637177
9496,0.000239071,-0.001682031,-0.00061971
9497,0.00027017,-0.001657822,-0.000607392
9498,0.000278068,-0.001644296,-0.000607995
9499,0.000284647,-0.001639755,-0.000602489
9500,0.000301671,-0.001651508,-0.000582228
9501,0.000320114,-0.001690637,-0.000563777
9502,0.000337015,-0.001703565,-0.000561693
9503,0.000353489,-0.001705026,-0.000545005
9504,0.000375799,-0.001676884,-0.000539797
9505,0.000393537,-0.001658104,-0.000530822
9506,0.000410671,-0.001610254,-0.000534168
9507,0.000398869,-0.001560403,-0.000549629
9508,0.000381136,-0.001563666,-0.000557098
9509,0.000374909,-0.001567019,-0.000561045
9510,0.000334407,-0.001589151,-0.000570443
9511,0.000282537,-0.001622917,-0.000583864
9512,0.000272573,-0.001647727,-0.000588746
9513,0.000263176,-0.001661104,-0.000569319
9514,0.000269438,-0.00164502,-0.000546133
9515,0.000336432,-0.001603902,-0.000498963
9516,0.000394056,-0.001583027,-0.000457417
9517,0.000429586,-0.001601412,-0.000426903
9518,0.000481637,-0.001607843,-0.000390488
9519,0.000524699,-0.001701681,-0.000357492
9520,0.000566758,-0.001798551,-0.000328827
9521,0.000596683,-0.00184647,-0.000326316
9522,0.000603792,-0.001882857,-0.000333014
9523,0.000631811,-0.001947272,-0.000321511
9524,0.00065985,-0.001975097,-0.00031523
9525,0.000614227,-0.001968782,-0.000318083
9526,0.000562111,-0.001941299,-0.000324395
9527,0.000512108,-0.001934401,-0.000344062
9528,0.000500938,-0.001936802,-0.000342503
9529,0.000493729,-0.001930075,-0.00034022
9530,0.000457399,-0.001925377,-0.000354096
9531,0.00044309,-0.001933348,-0.000363088
9532,0.000474736,-0.001953467,-0.00043832
9533,0.000378492,-0.001903259,-0.00034229
9534,0.000402781,-0.001911003,-0.000368878
9535,0.000455532,-0.001934656,-0.000352761
9536,0.00048499,-0.001938413,-0.000364049
9537,0.000439869,-0.001909959,-0.000285186
9538,0.000460762,-0.001911245,-0.000304564
9539,0.000462561,-0.001916406,-0.000313205
9540,0.000447929,-0.001892158,-0.000333266
9541,0.000464602,-0.001827087,-0.000342827
9542,0.00044548,-0.001697106,-0.000358899
9543,0.000398029,-0.001541993,-0.000372273
9544,0.000356675,-0.001427957,-0.000376037
9545,0.000306774,-0.001366784,-0.000402548
9546,0.000261035,-0.001380986,-0.000429079
9547,0.000263539,-0.001449861,-0.00041948
9548,0.000267601,-0.001446439,-0.000410927
9549,0.000259904,-0.001430834,-0.000398527
9550,0.000257818,-0.001437307,-0.000388504
9551,0.000239227,-0.001454854,-0.000364694
9552,0.000197726,-0.001452975,-0.000375122
9553,0.000166068,-0.001470054,-0.000378039
9554,0.000146065,-0.001501736,-0.000363859
9555,0.000144037,-0.001536846,-0.000357774
9556,0.000152341,-0.001578409,-0.000346829
9557,0.000178795,-0.001634023,-0.000342871
9558,0.000185857,-0.001674824,-0.000344184
9559,0.00019136,-0.001692531,-0.000345379
9560,0.000185678,-0.001695571,-0.000355522
9561,0.000190745,-0.001685844,-0.000355929
9562,0.000203476,-0.001674788,-0.000353426
9563,0.000221208,-0.001672071,-0.000361356
9564,0.000243517,-0.001665196,-0.000350928
9565,0.00027738,-0.001700934,-0.000334832
9566,0.000309629,-0.001740722,-0.00032918
9567,0.000343041,-0.001745812,-0.000311456
9568,0.00035436,-0.00174033,-0.000309941
9569,0.000361909,-0.001737694,-0.000310657
9570,0.000372975,-0.001718273,-0.000313162
9571,0.000371147,-0.001684795,-0.000325745
9572,0.000370541,-0.001638112,-0.000335888
9573,0.000352995,-0.001561461,-0.000362211
9574,0.000329614,-0.001487126,-0.00038726
9575,0.00032419,-0.001430407,-0.000396852
9576,0.000327948,-0.001413727,-0.000412285
9577,0.000326906,-0.001436251,-0.000434817
9578,0.00031814,-0.001476022,-0.000438232
9579,0.000321342,-0.001538834,-0.000444217
9580,0.000329681,-0.001599126,-0.000447344
9581,0.000346383,-0.001658212,-0.000433148
9582,0.00036288,-0.001715836,-0.000406209
9583,0.000380625,-0.001764489,-0.000390345
9584,0.000399414,-0.001828559,-0.000370522
9585,0.00040429,-0.001881991,-0.000355286
9586,0.000397573,-0.001900102,-0.000346735
9587,0.00040008,-0.001925383,-0.000353633
9588,0.000396724,-0.001933405,-0.000359982
9589,0.000392408,-0.001938892,-0.000354614
9590,0.0003918,-0.001970009,-0.000347699
9591,0.00040349,-0.001995904,-0.000327234
9592,0.000401822,-0.001957883,-0.000323898
9593,0.000384254,-0.001915011,-0.000327658
9594,0.000384459,-0.001904566,-0.000316784
9595,0.00038217,-0.001881625,-0.000296773
9596,0.000376291,-0.001869053,-0.000284608
9597,0.000377912,-0.001849573,-0.000287451
9598,0.000381145,-0.001851726,-0.000289845
9599,0.000377912,-0.001849572,-0.000299187
9600,0.000377707,-0.001845606,-0.000304615
9601,0.000381968,-0.001845606,-0.00030543
9602,0.000388682,-0.001828519,-0.000303389
9603,0.00039578,-0.001827271,-0.00029128
9604,0.000408283,-0.001823311,-0.000297117
9605,0.000420159,-0.001802461,-0.000300037
9606,0.000429758,-0.00178639,-0.000307337
9607,0.000453751,-0.001755313,-0.000321316
9608,0.000482605,-0.001718335,-0.000361708
9609,0.000505052,-0.00166873,-0.000380958
9610,0.000508395,-0.001624465,-0.000396197
9611,0.000519675,-0.001587065,-0.0004033
9612,0.000535959,-0.001561189,-0.000409976
9613,0.000535123,-0.001521798,-0.000434572
9614,0.00053074,-0.001485081,-0.000463778
9615,0.000553691,-0.001494214,-0.00049424
9616,0.000580883,-0.001539465,-0.000495253
9617,0.000599008,-0.00157238,-0.000493376
9618,0.000613719,-0.001592235,-0.000491706
9619,0.000621753,-0.001601204,-0.00048821
9620,0.000614656,-0.001610537,-0.000515405
9621,0.000599031,-0.001605537,-0.000569569
9622,0.000559861,-0.001535321,-0.000618322
9623,0.000498778,-0.001416083,-0.000662098
9624,0.000455857,-0.00137504,-0.000675856
9625,0.000408538,-0.00138713,-0.000717958
9626,0.00039068,-0.001432799,-0.000754905
9627,0.000409337,-0.001478836,-0.000756117
9628,0.00042345,-0.001524406,-0.00074703
9629,0.000433009,-0.001543045,-0.000745596
9630,0.000463721,-0.001618415,-0.00074438
9631,0.000475219,-0.001641825,-0.000736709
9632,0.000466931,-0.001633944,-0.000724684
9633,0.000438952,-0.00166773,-0.000709141
9634,0.000413479,-0.001725089,-0.000697342
9635,0.000377679,-0.001711639,-0.000686163
9636,0.00033544,-0.001675821,-0.000679124
9637,0.000302718,-0.001671379,-0.000661353
9638,0.000286451,-0.001683577,-0.000653453
9639,0.000282147,-0.001689199,-0.000649149
9640,0.00027485,-0.001709195,-0.000646231
9641,0.000302703,-0.001703798,-0.000618795
9642,0.000356251,-0.001721377,-0.000584647
9643,0.00040659,-0.001734916,-0.000542399
9644,0.000417801,-0.001700236,-0.000494219
9645,0.000436102,-0.00168839,-0.000437244
9646,0.000450862,-0.001707102,-0.000417075
9647,0.000459809,-0.001741007,-0.00041624
9648,0.000457182,-0.001755236,-0.000419745
9649,0.000436312,-0.001774187,-0.000430175
9650,0.000410415,-0.001790371,-0.000449401
9651,0.000384625,-0.001754178,-0.00043588
9652,0.000355266,-0.001716496,-0.000434004
9653,0.000305948,-0.001710257,-0.000460018
9654,0.000260162,-0.001700053,-0.00045481
9655,0.000241851,-0.001666338,-0.000445033
9656,0.000249147,-0.001587108,-0.000419501
9657,0.000263532,-0.001442411,-0.000409366
9658,0.000266161,-0.001352148,-0.000401953
9659,0.000270467,-0.001328467,-0.000392748
9660,0.000262562,-0.001303937,-0.000376323
9661,0.000238856,-0.001312046,-0.000373485
9662,0.000196037,-0.00137252,-0.000381384
9663,0.000180892,-0.001483535,-0.000360222
9664,0.000161572,-0.001578655,-0.000328235
9665,0.000153878,-0.001659792,-0.000304104
9666,0.000154712,-0.001699691,-0.000271271
9667,0.00015875,-0.00171424,-0.000234492
9668,0.00015132,-0.001705064,-0.000224388
9669,0.000144035,-0.001693247,-0.000222242
9670,0.000106815,-0.001635031,-0.000199578
9671,9.55E-05,-0.001611933,-0.000170207
9672,5.96E-05,-0.001589865,-0.000142872
9673,1.45E-05,-0.001556557,-0.000144952
9674,-3.36E-05,-0.001528451,-0.000136417
9675,-7.98E-05,-0.001492687,-0.000132883
9676,-0.000131036,-0.001463528,-0.000161206
9677,-0.000151457,-0.001498958,-0.000189763
9678,-0.000164699,-0.00149811,-0.000220727
9679,-0.000122002,-0.001498529,-0.000231403
9680,-5.42E-05,-0.001526421,-0.000230986
9681,1.91E-05,-0.001521224,-0.000216843
9682,3.42E-05,-0.001390289,-0.00022619
9683,-1.24E-05,-0.001237961,-0.000256577
9684,-6.59E-05,-0.001133733,-0.000326199
9685,-0.000133491,-0.000996414,-0.000415034
9686,-0.000202246,-0.000930907,-0.000491499
9687,-0.00023746,-0.001012371,-0.000528172
9688,-0.000213648,-0.001115767,-0.000507948
9689,-0.000187673,-0.001158518,-0.000497466
9690,-0.000102412,-0.001216173,-0.000504575
9691,-7.59E-05,-0.001194441,-0.000504156
9692,-4.68E-05,-0.001183357,-0.000485329
9693,-2.88E-05,-0.001236633,-0.000481992
9694,-2.53E-05,-0.001323973,-0.000470704
9695,-1.23E-05,-0.001423194,-0.000449195
9696,4.91E-06,-0.001466801,-0.000435604
9697,9.97E-06,-0.001454849,-0.000447764
9698,2.44E-05,-0.001431045,-0.000463788
9699,2.95E-05,-0.001415471,-0.000474092
9700,2.68E-05,-0.001333012,-0.000523988
9701,2.01E-05,-0.001279669,-0.000551777
9702,2.27E-05,-0.001272569,-0.000562921
9703,4.69E-05,-0.00130591,-0.000582096
9704,9.25E-05,-0.001391965,-0.000608553
9705,0.000140221,-0.001514481,-0.000626894
9706,0.000194999,-0.001667358,-0.000640219
9707,0.000242354,-0.001805877,-0.00064585
9708,0.000287141,-0.001896961,-0.000639635
9709,0.000341394,-0.001999249,-0.000637492
9710,0.000403065,-0.002094993,-0.00063101
9711,0.00047208,-0.002166937,-0.000623276
9712,0.000533423,-0.002166097,-0.000639604
9713,0.000577616,-0.002110802,-0.00065678
9714,0.000616761,-0.002043614,-0.000648825
9715,0.000635088,-0.002045849,-0.000628262
9716,0.000652398,-0.002123648,-0.000619094
9717,0.000636721,-0.00219807,-0.000613032
9718,0.000639482,-0.002211384,-0.000601275
9719,0.000639248,-0.002222949,-0.000600926
9720,0.000631716,-0.002287641,-0.000614757
9721,0.000596394,-0.002325061,-0.000629391
9722,0.000567309,-0.002340331,-0.000635672
9723,0.000556645,-0.002317118,-0.000641942
9724,0.000557688,-0.002254668,-0.000672226
9725,0.000604865,-0.002087441,-0.000653858
9726,0.000634122,-0.001929795,-0.000599612
9727,0.000662331,-0.001837264,-0.000579731
9728,0.000685285,-0.001791831,-0.000560362
9729,0.000689106,-0.001761489,-0.000557016
9730,0.00068225,-0.001682465,-0.000529148
9731,0.000677401,-0.00161902,-0.000455805
9732,0.000771798,-0.001710188,-0.000504324
9733,0.000679021,-0.001867878,-0.000522627
9734,0.000587411,-0.001856008,-0.000508677
9735,0.000501811,-0.00182998,-0.00049327
9736,0.000485157,-0.001774808,-0.000470161
9737,0.000519375,-0.001540744,-0.000501543
9738,0.000578261,-0.001401254,-0.000528255
9739,0.000597601,-0.001329263,-0.000526823
9740,0.000637734,-0.001027544,-0.00050312
9741,0.00060069,-0.000955118,-0.000463792
9742,0.000532978,-0.000955118,-0.000444934
9743,0.00051698,-0.000955118,-0.000477328
9744,0.00045793,-0.000955118,-0.000475668
9745,0.000415283,-0.001129449,-0.000376646
9746,0.000414654,-0.001255513,-0.000342791
9747,0.000402609,-0.001363084,-0.000330542
9748,0.000332565,-0.001409708,-0.00033142
9749,0.000245123,-0.001442981,-0.000345064
9750,0.000141593,-0.001481554,-0.000345271
9751,6.08E-05,-0.00151547,-0.000340063
9752,1.54E-05,-0.00153956,-0.000336746
9753,-1.87E-05,-0.001615785,-0.000332178
9754,-3.82E-05,-0.001748493,-0.000300611
9755,-5.17E-05,-0.001892413,-0.000259492
9756,-4.27E-06,-0.002043231,-0.000192663
9757,2.72E-05,-0.002160332,-0.000138951
9758,2.70E-05,-0.002224363,-0.000110933
9759,3.18E-05,-0.002241077,-0.000110816
9760,4.51E-05,-0.002270024,-8.19E-05
9761,3.66E-05,-0.002230216,-5.60E-05
9762,9.65E-06,-0.00215029,-1.76E-05
9763,-6.66E-05,-0.002025263,5.87E-06
9764,-0.00013694,-0.001896566,-3.48E-06
9765,-0.000276912,-0.001739147,-3.48E-06
9766,-0.000442154,-0.001682404,-2.38E-05
9767,-0.000498711,-0.001792482,-4.22E-05
9768,-0.000488188,-0.001843012,-3.15E-05
9769,-0.000473215,-0.001842302,-2.26E-05
9770,-0.000422399,-0.001797705,-7.63E-06
9771,-0.000405231,-0.001728453,-1.41E-05
9772,-0.000395945,-0.001684644,-5.20E-05
9773,-0.000403005,-0.001661592,-7.90E-05
9774,-0.000436472,-0.001607965,-0.000142639
9775,-0.000440422,-0.001585523,-0.000199595
9776,-0.00038622,-0.001613968,-0.000205821
9777,-0.000337848,-0.001625803,-0.000213711
9778,-0.000338494,-0.001574644,-0.000285115
9779,-0.000409149,-0.001571444,-0.000395045
9780,-0.000540363,-0.001593139,-0.000531061
9781,-0.000666891,-0.00156266,-0.000655708
9782,-0.000744561,-0.001480603,-0.000682852
9783,-0.000744356,-0.001340622,-0.000584177
9784,-0.000551341,-0.001216607,-0.000436393
9785,-0.000326913,-0.00113957,-0.000395238
9786,-0.000168439,-0.001037838,-0.000327755
9787,-6.81E-05,-0.000990703,-0.000334639
9788,-1.60E-05,-0.000963048,-0.000392951
9789,-1.19E-05,-0.000947853,-0.000417711
9790,-5.98E-06,-0.000885379,-0.000468421
9791,-4.16E-06,-0.000885379,-0.000564924
9792,-4.02E-05,-0.000885379,-0.000592419
9793,8.51E-05,-0.001086338,-0.000579074
9794,0.00023056,-0.001218651,-0.000570099
9795,0.000329072,-0.001373925,-0.000568227
9796,0.000392072,-0.001577325,-0.000560717
9797,0.000374613,-0.001762239,-0.000568632
9798,0.000364707,-0.001866444,-0.000573879
9799,0.000365546,-0.00190599,-0.000575076
9800,0.000394355,-0.002031667,-0.000574238
9801,0.000420755,-0.002086696,-0.000594749
9802,0.000449792,-0.002169756,-0.00064186
9803,0.000465876,-0.00225101,-0.000688437
9804,0.000458561,-0.002292368,-0.000694494
9805,0.000477569,-0.002323276,-0.00067173
9806,0.000479871,-0.0023565,-0.000647073
9807,0.000490745,-0.002411525,-0.000639961
9808,0.000515647,-0.002481291,-0.000645755
9809,0.000562214,-0.002539451,-0.000663351
9810,0.000602405,-0.002564141,-0.00066984
9811,0.000640915,-0.002569584,-0.000650585
9812,0.0006495,-0.002548434,-0.00065477
9813,0.000628565,-0.002523744,-0.000633638
9814,0.000620418,-0.002492395,-0.000619842
9815,0.000584254,-0.002321133,-0.00065093
9816,0.000539065,-0.002112806,-0.000623363
9817,0.000521832,-0.001968886,-0.000549638
9818,0.000527672,-0.001945874,-0.000524004
9819,0.000537066,-0.001937758,-0.000523544
9820,0.00049857,-0.00187769,-0.000482629
9821,0.000523828,-0.001745994,-0.000339534
9822,0.000699104,-0.001664568,-0.000401484
9823,0.000747939,-0.001644499,-0.000381415
9824,0.000841636,-0.001533223,-0.000388446
9825,0.000842669,-0.001452326,-0.000321406
9826,0.000803264,-0.00120358,-0.000380004
9827,0.000605353,-0.000828625,-0.000542868
9828,0.000457064,-0.000828625,-0.0006493
9829,0.000360718,-0.000828625,-0.000660805
9830,0.000114141,-0.000828625,-0.000717132
9831,0.000102572,-0.000828625,-0.000804186
9832,0.000187317,-0.000828625,-0.000804186
9833,0.000254797,-0.000828625,-0.000654432
9834,0.000320933,-0.000828625,-0.000556381
9835,0.000334063,-0.001036436,-0.000495731
9836,0.000305957,-0.001145109,-0.000446392
9837,0.000187858,-0.001250424,-0.000389774
9838,0.000129916,-0.001309414,-0.000367552
9839,0.0001075,-0.001351385,-0.000353126
9840,9.98E-05,-0.001498567,-0.000278192
9841,0.00010023,-0.001558375,-0.000231254
9842,0.000111137,-0.001565437,-0.000198547
9843,0.000114161,-0.001573104,-0.000176354
9844,0.000105444,-0.001581812,-0.000153958
9845,0.000103167,-0.00161708,-0.000112887
9846,9.84E-05,-0.001688871,-6.20E-05
9847,0.000109181,-0.001796944,3.29E-06
9848,0.000119653,-0.001883106,5.26E-05
9849,0.000133459,-0.001984635,7.57E-05
9850,0.000128411,-0.002080261,0.000104797
9851,0.000108114,-0.002173897,0.000132764
9852,6.79E-05,-0.002189031,0.000108085
9853,-6.34E-06,-0.002170373,8.47E-05
9854,-4.07E-05,-0.00213949,7.97E-05
9855,-4.32E-05,-0.002090534,6.87E-05
9856,-5.88E-05,-0.002062246,3.09E-05
9857,-9.66E-05,-0.002049918,5.24E-06
9858,-0.000118045,-0.002044792,-2.31E-05
9859,-0.000109941,-0.00203764,-4.54E-05
9860,-0.000165788,-0.002003854,-1.79E-05
9861,-0.000106458,-0.001959717,-5.27E-05
9862,-0.000128491,-0.001925833,-6.13E-05
9863,-0.000159224,-0.001832382,-8.31E-05
9864,-0.000169832,-0.001713071,-0.00010987
9865,-0.000209974,-0.001542071,-0.000167497
9866,-0.000260063,-0.001490739,-0.000174358
9867,-0.000240033,-0.001507935,-8.23E-05
9868,-0.000195027,-0.001576549,-0.000138004
9869,-0.000146644,-0.001602355,-0.000126535
9870,-0.00011447,-0.001563115,-6.05E-05
9871,1.75E-05,-0.001284004,-0.000177574
9872,-0.000238798,-0.001036983,-0.000131687
9873,-0.000331503,-0.000864257,-0.000125038
9874,-0.000329842,-0.000829304,-0.000318508
9875,-0.000333168,-0.001058177,-0.00030039
9876,-0.000229447,-0.001309989,-0.000291646
9877,-4.78E-05,-0.001314147,-0.00031161
9878,6.17E-05,-0.001159911,-0.000336111
9879,0.000200983,-0.000965205,-0.000401082
9880,0.000316848,-0.00091653,-0.000458703
9881,0.000358069,-0.001065589,-0.000447251
9882,0.00041509,-0.001242288,-0.000490752
9883,0.000442991,-0.001400514,-0.000532178
9884,0.000427551,-0.001507324,-0.000582874
9885,0.000372016,-0.001647282,-0.000611353
9886,0.000346589,-0.00177746,-0.000615618
9887,0.000376025,-0.001866607,-0.000611659
9888,0.00038752,-0.001910432,-0.00060112
9889,0.000396252,-0.001933281,-0.000595858
9890,0.000438864,-0.00197163,-0.000582868
9891,0.000451045,-0.001974274,-0.000582062
9892,0.000448961,-0.001944026,-0.000575175
9893,0.000501118,-0.001878308,-0.000563495
9894,0.000548094,-0.001792291,-0.000559946
9895,0.000562919,-0.001785815,-0.000542195
9896,0.00057186,-0.001854513,-0.000515164
9897,0.000581009,-0.001977881,-0.000493211
9898,0.000583887,-0.002024049,-0.000489611
9899,0.000607759,-0.002052246,-0.000487936
9900,0.000652935,-0.002102647,-0.000447154
9901,0.000687963,-0.002113842,-0.000413344
9902,0.000726812,-0.002102253,-0.000405005
9903,0.000702409,-0.002029024,-0.000398751
9904,0.000664666,-0.001911003,-0.000432949
9905,0.00056641,-0.001801485,-0.000494907
9906,0.000534077,-0.001669639,-0.00051702
9907,0.000518232,-0.001617527,-0.000511386
9908,0.000703123,-0.001420028,-0.000352357
9909,0.000435322,-0.001507439,-0.000537448
9910,0.000488103,-0.001379771,-0.000673882
9911,0.000690334,-0.001504159,-0.00058685
9912,0.000689294,-0.001456254,-0.000560816
9913,0.000858295,-0.001170089,-0.00047944
9914,0.00056866,-0.001007357,-0.000601751
9915,0.000467125,-0.000704573,-0.000753451
9916,0.000362501,-0.000588366,-0.00080972
9917,0.000209649,-0.000588366,-0.000838085
9918,0.000149101,-0.000588366,-0.000829007
9919,0.000136685,-0.000588366,-0.000841428
9920,0.000127188,-0.000588366,-0.000869115
9921,0.000177838,-0.000689259,-0.000784836
9922,0.000254496,-0.000831785,-0.00065893
9923,0.000256573,-0.001022798,-0.000601565
9924,0.000290432,-0.001123737,-0.000497921
9925,0.000270085,-0.001247256,-0.000408039
9926,0.000200113,-0.001173846,-0.000375476
9927,0.000109796,-0.001164731,-0.000347533
9928,9.57E-05,-0.001177975,-0.000350279
9929,7.39E-05,-0.001197886,-0.000335135
9930,2.00E-05,-0.001292014,-0.000318779
9931,4.93E-05,-0.001293833,-0.000270914
9932,4.51E-05,-0.001408931,-0.000218552
9933,5.67E-05,-0.001478951,-0.000163705
9934,5.76E-05,-0.001557481,-7.89E-05
9935,4.99E-05,-0.001654064,1.74E-05
