# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ)"
03/27/20 20:06:40.038254 0.13208,1.28687,-0.07080
03/27/20 20:06:40.047585 0.14478,1.27979,-0.08740
03/27/20 20:06:40.052940 0.13232,1.26196,-0.08936
03/27/20 20:06:40.062019 0.09033,1.23364,-0.08984
03/27/20 20:06:40.071342 0.05371,1.21167,-0.09082
03/27/20 20:06:40.080673 0.03809,1.16479,-0.08691
03/27/20 20:06:40.090012 0.01855,1.10352,-0.07520
03/27/20 20:06:40.099342 0.00293,1.06787,-0.06836
03/27/20 20:06:40.108650 -0.01025,0.99585,-0.04736
03/27/20 20:06:40.117985 -0.02368,0.90112,-0.02490
03/27/20 20:06:40.127071 -0.03247,0.81372,-0.01367
03/27/20 20:06:40.136398 -0.03760,0.75488,-0.00244
03/27/20 20:06:40.141758 -0.03711,0.73438,-0.00781
03/27/20 20:06:40.151093 -0.03418,0.71509,-0.00049
03/27/20 20:06:40.160423 -0.03979,0.70264,0.01318
03/27/20 20:06:40.169502 -0.04736,0.69604,0.01978
03/27/20 20:06:40.178825 -0.05811,0.71289,0.02979
03/27/20 20:06:40.188152 -0.05176,0.72607,0.01660
03/27/20 20:06:40.197472 -0.04102,0.74976,0.01123
03/27/20 20:06:40.206802 -0.03540,0.75391,0.00635
03/27/20 20:06:40.216129 -0.02588,0.77002,0.00049
03/27/20 20:06:40.225937 -0.02197,0.76416,0.00781
03/27/20 20:06:40.235012 -0.00928,0.75488,0.00879
03/27/20 20:06:40.244331 0.00586,0.73438,0.02173
03/27/20 20:06:40.253647 0.02490,0.69214,0.02393
03/27/20 20:06:40.262955 0.02881,0.67993,0.03271
03/27/20 20:06:40.272263 0.03247,0.68701,0.04272
03/27/20 20:06:40.281567 0.05518,0.68701,0.04126
03/27/20 20:06:40.290878 0.08350,0.69507,0.03931
03/27/20 20:06:40.299931 0.09521,0.71289,0.05615
03/27/20 20:06:40.309223 0.08862,0.74316,0.06128
03/27/20 20:06:40.318527 0.09277,0.76855,0.07446
03/27/20 20:06:40.323868 0.09473,0.76953,0.07666
03/27/20 20:06:40.332916 0.11279,0.77856,0.08740
03/27/20 20:06:40.342232 0.09473,0.83691,0.09790
03/27/20 20:06:40.351540 0.05933,0.88672,0.10303
03/27/20 20:06:40.360851 0.04224,0.93945,0.10889
03/27/20 20:06:40.370159 0.03223,0.99585,0.11914
03/27/20 20:06:40.379490 -0.00024,1.01123,0.13770
03/27/20 20:06:40.388817 -0.01196,1.02808,0.17163
03/27/20 20:06:40.397903 -0.04297,0.99976,0.28516
03/27/20 20:06:40.407242 -0.03540,1.08740,0.19312
03/27/20 20:06:40.412602 -0.01855,1.11230,0.17139
03/27/20 20:06:40.421932 -0.01172,1.13843,0.16602
03/27/20 20:06:40.431015 -0.00415,1.17871,0.13306
03/27/20 20:06:40.440342 0.00684,1.24561,0.09961
03/27/20 20:06:40.449661 0.02930,1.30688,0.08594
03/27/20 20:06:40.458984 0.08276,1.32227,0.04199
03/27/20 20:06:40.468296 0.14331,1.32910,0.03418
03/27/20 20:06:40.477612 0.16626,1.32690,0.03833
03/27/20 20:06:40.486931 0.18896,1.32422,0.04150
03/27/20 20:06:40.496002 0.19531,1.28223,0.07617
03/27/20 20:06:40.501354 0.17578,1.25049,0.10376
03/27/20 20:06:40.510681 0.13257,1.19800,0.10693
03/27/20 20:06:40.520020 0.11523,1.19385,0.08081
03/27/20 20:06:40.529102 0.08130,1.19727,0.06738
03/27/20 20:06:40.538437 0.05664,1.21069,0.07666
03/27/20 20:06:40.547764 0.02051,1.23169,0.08081
03/27/20 20:06:40.557098 0.02271,1.20679,0.06689
03/27/20 20:06:40.566429 0.04883,1.18872,0.02197
03/27/20 20:06:40.575764 0.09375,1.22339,-0.04053
03/27/20 20:06:40.585098 0.12354,1.25146,-0.08984
03/27/20 20:06:40.594910 0.14063,1.26221,-0.09351
03/27/20 20:06:40.603989 0.14673,1.25708,-0.10645
03/27/20 20:06:40.613312 0.07324,1.23877,-0.08008
03/27/20 20:06:40.622643 -0.03394,1.19019,-0.03320
03/27/20 20:06:40.631981 -0.08350,1.15967,-0.01807
03/27/20 20:06:40.641319 -0.09668,1.10254,-0.00537
03/27/20 20:06:40.650658 -0.09375,1.01904,0.01416
03/27/20 20:06:40.659988 -0.08276,0.93555,0.04126
03/27/20 20:06:40.669071 -0.06177,0.84961,0.05859
03/27/20 20:06:40.678391 -0.01514,0.79761,0.04688
03/27/20 20:06:40.683739 0.00220,0.77417,0.04834
03/27/20 20:06:40.693058 0.03003,0.71777,0.03882
03/27/20 20:06:40.702126 0.04077,0.67944,0.02319
03/27/20 20:06:40.711449 0.05811,0.61694,0.00366
03/27/20 20:06:40.720772 0.09033,0.61572,-0.01733
03/27/20 20:06:40.730099 0.09863,0.62427,-0.02100
03/27/20 20:06:40.739426 0.08496,0.61182,-0.02246
03/27/20 20:06:40.748749 0.06494,0.60425,-0.01831
03/27/20 20:06:40.758072 0.07129,0.60596,-0.00488
03/27/20 20:06:40.767143 0.06714,0.62256,-0.00537
03/27/20 20:06:40.772492 0.06152,0.62744,0.00244
03/27/20 20:06:40.781799 0.07739,0.59277,0.01929
03/27/20 20:06:40.791115 0.06885,0.60547,0.01636
03/27/20 20:06:40.800171 0.06323,0.60498,0.01782
03/27/20 20:06:40.809479 0.06226,0.62183,0.02881
03/27/20 20:06:40.818760 0.07642,0.61865,0.01001
03/27/20 20:06:40.828091 0.08472,0.62402,-0.00049
03/27/20 20:06:40.837406 0.03979,0.69214,0.06714
03/27/20 20:06:40.846729 0.05737,0.67627,0.06006
03/27/20 20:06:40.856049 0.08496,0.69385,0.07397
03/27/20 20:06:40.865131 0.10010,0.73364,0.09644
03/27/20 20:06:40.870480 0.10400,0.75732,0.08984
03/27/20 20:06:40.879807 0.10718,0.78467,0.08496
03/27/20 20:06:40.889133 0.08618,0.82422,0.08887
03/27/20 20:06:40.898212 0.07373,0.87573,0.10840
03/27/20 20:06:40.907524 0.07275,0.93994,0.09473
03/27/20 20:06:40.916847 0.07422,0.98242,0.07593
03/27/20 20:06:40.926167 0.06763,1.06934,0.08740
03/27/20 20:06:40.935490 0.07739,1.13306,0.09131
03/27/20 20:06:40.944813 0.09595,1.15356,0.08130
03/27/20 20:06:40.954136 0.10645,1.19092,0.06250
03/27/20 20:06:40.963692 0.12036,1.23706,0.04883
03/27/20 20:06:40.973011 0.11279,1.28271,0.03979
03/27/20 20:06:40.982323 0.13354,1.27515,0.03784
03/27/20 20:06:40.991638 0.12402,1.27319,0.06641
03/27/20 20:06:41.000961 0.10205,1.25684,0.08447
03/27/20 20:06:41.010284 0.08911,1.23608,0.09570
03/27/20 20:06:41.019608 0.09058,1.24316,0.09619
03/27/20 20:06:41.028679 0.10059,1.24707,0.09692
03/27/20 20:06:41.038006 0.08569,1.24219,0.11523
03/27/20 20:06:41.047329 0.06372,1.24658,0.09229
03/27/20 20:06:41.052681 0.03247,1.25366,0.07544
03/27/20 20:06:41.062000 0.01367,1.28955,0.05127
03/27/20 20:06:41.071072 -0.01001,1.31030,0.03711
03/27/20 20:06:41.080402 -0.01904,1.29272,0.03345
03/27/20 20:06:41.089729 -0.04077,1.28125,0.03320
03/27/20 20:06:41.099052 -0.04370,1.28271,0.02295
03/27/20 20:06:41.108372 -0.00415,1.28369,-0.01392
03/27/20 20:06:41.117691 0.05200,1.26172,-0.07837
03/27/20 20:06:41.126766 0.08447,1.30200,-0.10425
03/27/20 20:06:41.136082 0.09204,1.28174,-0.10840
03/27/20 20:06:41.141434 0.08960,1.28320,-0.11182
03/27/20 20:06:41.150753 0.06665,1.25220,-0.09961
03/27/20 20:06:41.160091 0.04224,1.22021,-0.10742
03/27/20 20:06:41.169174 0.00928,1.19775,-0.11572
03/27/20 20:06:41.178509 -0.01807,1.15210,-0.12402
03/27/20 20:06:41.187836 -0.02954,1.07007,-0.12207
03/27/20 20:06:41.197151 -0.03516,0.97974,-0.09888
03/27/20 20:06:41.206470 -0.03223,0.88843,-0.08008
03/27/20 20:06:41.215786 -0.01270,0.83032,-0.07544
03/27/20 20:06:41.225101 0.00244,0.76270,-0.06689
03/27/20 20:06:41.234653 0.01660,0.71362,-0.06177
03/27/20 20:06:41.243973 0.03320,0.67627,-0.04883
03/27/20 20:06:41.253288 0.03931,0.65918,-0.04785
03/27/20 20:06:41.262604 0.03125,0.67554,-0.04785
03/27/20 20:06:41.271915 0.03223,0.68604,-0.04980
03/27/20 20:06:41.281227 0.02563,0.67358,-0.03662
03/27/20 20:06:41.290535 0.00342,0.65967,-0.02026
03/27/20 20:06:41.299599 -0.00781,0.64697,-0.00293
03/27/20 20:06:41.308907 -0.03491,0.65527,0.01904
03/27/20 20:06:41.318211 -0.04443,0.62354,0.03467
03/27/20 20:06:41.323559 -0.03638,0.60840,0.03564
03/27/20 20:06:41.332619 -0.03735,0.60156,0.03857
03/27/20 20:06:41.341938 -0.04443,0.60156,0.06201
03/27/20 20:06:41.351246 -0.02710,0.59668,0.06934
03/27/20 20:06:41.360561 -0.01294,0.58057,0.07227
03/27/20 20:06:41.369869 0.01416,0.62939,0.07520
03/27/20 20:06:41.379189 0.01465,0.72461,0.07715
03/27/20 20:06:41.388512 0.00098,0.74683,0.08936
03/27/20 20:06:41.397591 -0.01172,0.75220,0.09937
03/27/20 20:06:41.406914 -0.02856,0.80591,0.09937
03/27/20 20:06:41.412270 -0.03149,0.85303,0.10059
03/27/20 20:06:41.421597 -0.04077,0.89404,0.12939
03/27/20 20:06:41.430672 -0.04834,0.91406,0.13818
03/27/20 20:06:41.439999 -0.03369,0.95386,0.13330
03/27/20 20:06:41.449322 0.00635,0.99658,0.12451
03/27/20 20:06:41.458645 0.04321,1.05347,0.10303
03/27/20 20:06:41.467964 0.09131,1.08154,0.08643
03/27/20 20:06:41.477284 0.11304,1.13403,0.08350
03/27/20 20:06:41.486603 0.09082,1.14209,0.09033
03/27/20 20:06:41.495674 0.06348,1.15039,0.09619
03/27/20 20:06:41.501026 0.05151,1.14600,0.10449
03/27/20 20:06:41.510345 0.03271,1.12500,0.11035
03/27/20 20:06:41.519669 0.02051,1.13721,0.11572
03/27/20 20:06:41.528748 0.01270,1.12793,0.12061
03/27/20 20:06:41.538074 0.01660,1.13208,0.11621
03/27/20 20:06:41.547405 0.04590,1.15503,0.10400
03/27/20 20:06:41.556732 0.05054,1.16260,0.10181
03/27/20 20:06:41.566055 0.06470,1.17090,0.08838
03/27/20 20:06:41.575382 0.08545,1.21338,0.08301
03/27/20 20:06:41.584705 0.10620,1.21655,0.11475
03/27/20 20:06:41.593784 0.10303,1.21338,0.11865
03/27/20 20:06:41.599140 0.10400,1.21338,0.10742
03/27/20 20:06:41.608459 0.10229,1.27344,0.05957
03/27/20 20:06:41.617779 0.09717,1.33740,0.05176
03/27/20 20:06:41.627098 0.10742,1.33936,0.06250
03/27/20 20:06:41.636169 0.14893,1.33521,0.05029
03/27/20 20:06:41.645493 0.13281,1.28052,0.04297
03/27/20 20:06:41.654819 0.13110,1.23779,0.04883
03/27/20 20:06:41.664146 0.14990,1.20410,0.03174
03/27/20 20:06:41.673466 0.16260,1.20264,0.01392
03/27/20 20:06:41.682793 0.11572,1.18872,-0.00049
03/27/20 20:06:41.692604 0.06104,1.20654,-0.01978
03/27/20 20:06:41.701683 0.03125,1.24805,-0.05225
03/27/20 20:06:41.711010 0.03027,1.25024,-0.09473
03/27/20 20:06:41.720341 0.03931,1.21484,-0.10938
03/27/20 20:06:41.729668 0.07690,1.14819,-0.11084
03/27/20 20:06:41.738991 0.10229,1.07642,-0.10596
03/27/20 20:06:41.748314 0.09766,0.96802,-0.08594
03/27/20 20:06:41.757641 0.10352,0.91455,-0.08105
03/27/20 20:06:41.766727 0.14307,0.83887,-0.09448
03/27/20 20:06:41.776058 0.14941,0.77344,-0.09180
03/27/20 20:06:41.781418 0.15625,0.75854,-0.08447
03/27/20 20:06:41.790764 0.15088,0.71704,-0.06934
03/27/20 20:06:41.799854 0.13843,0.69580,-0.05127
03/27/20 20:06:41.809177 0.11279,0.69507,-0.06201
03/27/20 20:06:41.818501 0.07788,0.69629,-0.05640
03/27/20 20:06:41.827820 0.06274,0.68164,-0.04517
03/27/20 20:06:41.837181 0.07031,0.64331,-0.03931
03/27/20 20:06:41.846489 0.07031,0.62354,-0.02539
03/27/20 20:06:41.855805 0.06055,0.61621,-0.00781
03/27/20 20:06:41.864861 0.04980,0.57617,0.01611
03/27/20 20:06:41.870205 0.04932,0.55957,0.03027
03/27/20 20:06:41.879505 0.02197,0.59570,0.04980
03/27/20 20:06:41.888813 0.03467,0.60229,0.04590
03/27/20 20:06:41.897865 0.04370,0.62598,0.03711
03/27/20 20:06:41.907169 0.04321,0.65747,0.04834
03/27/20 20:06:41.916485 0.04126,0.71704,0.04272
03/27/20 20:06:41.925800 0.04126,0.76172,0.02490
03/27/20 20:06:41.935120 0.06177,0.80054,0.00293
03/27/20 20:06:41.944435 0.01172,0.83716,0.11133
03/27/20 20:06:41.953758 0.03735,0.83130,0.08691
03/27/20 20:06:41.963310 0.06470,0.84717,0.09839
03/27/20 20:06:41.972630 0.05396,0.86646,0.13281
03/27/20 20:06:41.981953 0.07324,0.89844,0.13184
03/27/20 20:06:41.991276 0.06738,0.95605,0.13379
03/27/20 20:06:42.000603 0.05688,1.00293,0.14258
03/27/20 20:06:42.009933 0.02979,1.02246,0.14087
03/27/20 20:06:42.019245 0.00000,1.06396,0.14502
03/27/20 20:06:42.028320 -0.00537,1.05347,0.16504
03/27/20 20:06:42.037643 0.02197,1.07153,0.14746
03/27/20 20:06:42.046959 0.04590,1.11768,0.11182
03/27/20 20:06:42.052307 0.05005,1.13818,0.09741
03/27/20 20:06:42.061367 0.06543,1.16357,0.09839
03/27/20 20:06:42.070679 0.07568,1.15674,0.10107
03/27/20 20:06:42.079987 0.08813,1.15405,0.10156
03/27/20 20:06:42.089302 0.06885,1.14600,0.11279
03/27/20 20:06:42.098621 0.05493,1.15186,0.11426
03/27/20 20:06:42.107937 0.05713,1.16650,0.09619
03/27/20 20:06:42.117252 0.07739,1.18872,0.07129
03/27/20 20:06:42.126328 0.06372,1.20508,0.09375
03/27/20 20:06:42.135635 0.02295,1.16357,0.09180
03/27/20 20:06:42.144959 -0.00659,1.16016,0.07690
03/27/20 20:06:42.150318 -0.01538,1.18457,0.06592
03/27/20 20:06:42.159645 0.01978,1.19604,0.01294
03/27/20 20:06:42.168724 0.01196,1.25024,0.00195
03/27/20 20:06:42.178055 -0.01270,1.19116,0.01367
03/27/20 20:06:42.187397 -0.01636,1.18604,-0.01416
03/27/20 20:06:42.196747 -0.00439,1.21216,-0.03320
03/27/20 20:06:42.206081 0.02905,1.25562,-0.06689
03/27/20 20:06:42.215408 0.05566,1.27222,-0.07837
03/27/20 20:06:42.224731 0.05664,1.26318,-0.09570
03/27/20 20:06:42.233810 0.05103,1.25781,-0.10083
03/27/20 20:06:42.239166 0.04492,1.22412,-0.09717
03/27/20 20:06:42.248493 0.01563,1.16504,-0.09790
03/27/20 20:06:42.257824 -0.00684,1.17944,-0.11865
03/27/20 20:06:42.266907 -0.04199,1.11353,-0.11890
03/27/20 20:06:42.276238 -0.08301,1.02954,-0.09277
03/27/20 20:06:42.285580 -0.08838,0.97168,-0.08203
03/27/20 20:06:42.294922 -0.06885,0.87988,-0.07764
03/27/20 20:06:42.304260 -0.05933,0.79663,-0.07349
03/27/20 20:06:42.313606 -0.04785,0.76172,-0.05640
03/27/20 20:06:42.322945 -0.05127,0.72021,-0.03760
03/27/20 20:06:42.332508 -0.05420,0.71582,-0.03271
03/27/20 20:06:42.341843 -0.04980,0.74780,-0.03223
03/27/20 20:06:42.351173 -0.06836,0.77637,-0.03223
03/27/20 20:06:42.360497 -0.06836,0.78418,-0.04053
03/27/20 20:06:42.369816 -0.05298,0.79858,-0.01318
03/27/20 20:06:42.379131 -0.03589,0.79712,-0.02173
03/27/20 20:06:42.388451 -0.03442,0.79297,-0.01904
03/27/20 20:06:42.397511 -0.03320,0.78662,0.00000
03/27/20 20:06:42.406822 -0.03833,0.75391,0.01978
03/27/20 20:06:42.412174 -0.04346,0.74609,0.02783
03/27/20 20:06:42.421490 -0.05249,0.76074,0.03662
03/27/20 20:06:42.430557 -0.07178,0.73853,0.04932
03/27/20 20:06:42.439880 -0.08398,0.69995,0.06885
03/27/20 20:06:42.449196 -0.08350,0.68750,0.07666
03/27/20 20:06:42.458511 -0.05591,0.69995,0.09229
03/27/20 20:06:42.467823 -0.04175,0.70874,0.09082
03/27/20 20:06:42.477146 -0.02368,0.73022,0.09229
03/27/20 20:06:42.486473 -0.01147,0.74072,0.11084
03/27/20 20:06:42.495541 0.00977,0.76978,0.11084
03/27/20 20:06:42.500885 0.01709,0.79663,0.10791
03/27/20 20:06:42.510200 0.02515,0.83643,0.10303
03/27/20 20:06:42.519512 0.01465,0.87866,0.09473
03/27/20 20:06:42.528584 0.00928,0.91797,0.10400
03/27/20 20:06:42.537895 0.00171,0.93140,0.10229
03/27/20 20:06:42.547222 -0.00781,0.94824,0.11548
03/27/20 20:06:42.556541 -0.00269,0.93018,0.12451
03/27/20 20:06:42.565868 0.03247,0.92041,0.13232
03/27/20 20:06:42.575199 0.06567,0.92285,0.13354
03/27/20 20:06:42.584518 0.07813,0.95215,0.11816
03/27/20 20:06:42.593586 0.07837,0.97705,0.12231
03/27/20 20:06:42.598930 0.08350,0.98193,0.12842
03/27/20 20:06:42.608250 0.10938,1.01123,0.11938
03/27/20 20:06:42.617573 0.12866,1.05786,0.12476
03/27/20 20:06:42.626904 0.13013,1.11328,0.12012
03/27/20 20:06:42.635975 0.12451,1.17310,0.10229
03/27/20 20:06:42.645302 0.13354,1.24707,0.08887
03/27/20 20:06:42.654625 0.12256,1.28857,0.10400
03/27/20 20:06:42.663956 0.14355,1.34985,0.09961
03/27/20 20:06:42.673279 0.16821,1.33643,0.13818
03/27/20 20:06:42.682602 0.17358,1.27783,0.17676
03/27/20 20:06:42.692398 0.17749,1.27588,0.15332
03/27/20 20:06:42.701466 0.17944,1.28833,0.16895
03/27/20 20:06:42.710777 0.17529,1.28076,0.17114
03/27/20 20:06:42.720097 0.17627,1.28101,0.17090
03/27/20 20:06:42.729416 0.18188,1.25415,0.16211
03/27/20 20:06:42.738735 0.18604,1.25146,0.12793
03/27/20 20:06:42.748047 0.19019,1.30811,0.06836
03/27/20 20:06:42.757366 0.20850,1.38354,-0.00073
03/27/20 20:06:42.766445 0.20386,1.42627,-0.02441
03/27/20 20:06:42.775772 0.18799,1.43994,-0.05200
03/27/20 20:06:42.781124 0.17676,1.43848,-0.07227
03/27/20 20:06:42.790451 0.12817,1.41602,-0.07129
03/27/20 20:06:42.799519 0.10010,1.36523,-0.08423
03/27/20 20:06:42.808842 0.09668,1.26953,-0.09375
03/27/20 20:06:42.818173 0.10693,1.16870,-0.09473
03/27/20 20:06:42.827507 0.10791,1.07764,-0.07959
03/27/20 20:06:42.836880 0.09839,0.94849,-0.06738
03/27/20 20:06:42.846214 0.08667,0.82373,-0.04272
03/27/20 20:06:42.855553 0.07837,0.74951,-0.04395
03/27/20 20:06:42.864643 0.08203,0.68701,-0.03320
03/27/20 20:06:42.869999 0.08203,0.65381,-0.02637
03/27/20 20:06:42.879337 0.07446,0.61963,-0.02100
03/27/20 20:06:42.888672 0.06494,0.60889,-0.02441
03/27/20 20:06:42.897766 0.05688,0.58398,-0.03076
03/27/20 20:06:42.907097 0.05664,0.59814,-0.03979
03/27/20 20:06:42.916431 0.03516,0.57666,-0.01709
03/27/20 20:06:42.925762 0.02222,0.56348,-0.01123
03/27/20 20:06:42.935093 0.00488,0.55054,-0.01123
03/27/20 20:06:42.944416 0.00366,0.53760,0.00073
03/27/20 20:06:42.953747 0.01025,0.51782,0.00415
03/27/20 20:06:42.963554 0.02271,0.53076,-0.00098
03/27/20 20:06:42.972637 0.03809,0.54028,0.01172
03/27/20 20:06:42.981964 0.04346,0.57520,0.02393
03/27/20 20:06:42.991287 0.05054,0.58179,0.02979
03/27/20 20:06:43.000607 0.04883,0.59326,0.03223
03/27/20 20:06:43.009922 0.04102,0.61279,0.03833
03/27/20 20:06:43.019238 0.03882,0.66357,0.04419
03/27/20 20:06:43.028301 0.00781,0.71729,0.05664
03/27/20 20:06:43.037636 -0.01001,0.75537,0.07349
03/27/20 20:06:43.046959 -0.00537,0.78467,0.08032
03/27/20 20:06:43.052315 -0.00098,0.81104,0.08203
03/27/20 20:06:43.061638 0.00635,0.84521,0.09326
03/27/20 20:06:43.070721 -0.02002,0.89380,0.11035
03/27/20 20:06:43.080048 -0.04639,0.90625,0.12891
03/27/20 20:06:43.089378 -0.03833,0.94165,0.13281
03/27/20 20:06:43.098705 -0.01611,0.99756,0.12793
03/27/20 20:06:43.108032 -0.00830,1.03027,0.11914
03/27/20 20:06:43.117359 -0.01758,1.05591,0.13232
03/27/20 20:06:43.126690 -0.02295,1.14624,0.11450
03/27/20 20:06:43.135773 -0.01074,1.19141,0.11182
03/27/20 20:06:43.141125 0.00220,1.19775,0.09985
03/27/20 20:06:43.150448 0.03271,1.22656,0.08032
03/27/20 20:06:43.159771 0.04541,1.23828,0.07764
03/27/20 20:06:43.168835 0.05273,1.24268,0.09570
03/27/20 20:06:43.178150 0.06763,1.22583,0.11084
03/27/20 20:06:43.187481 0.09595,1.18579,0.13281
03/27/20 20:06:43.196808 0.07422,1.15405,0.14355
03/27/20 20:06:43.206139 0.06812,1.20679,0.14160
03/27/20 20:06:43.215466 0.11133,1.23608,0.15283
03/27/20 20:06:43.224789 0.11304,1.25513,0.15796
03/27/20 20:06:43.233864 0.10840,1.26489,0.14526
03/27/20 20:06:43.239220 0.10229,1.26123,0.10229
03/27/20 20:06:43.248535 0.08691,1.32275,0.02759
03/27/20 20:06:43.257851 0.07227,1.41626,-0.00732
03/27/20 20:06:43.266922 0.06323,1.49194,-0.02783
03/27/20 20:06:43.276234 0.04443,1.50830,-0.05078
03/27/20 20:06:43.285545 0.01538,1.47437,-0.07520
03/27/20 20:06:43.294868 0.01709,1.44434,-0.10425
03/27/20 20:06:43.304188 0.03955,1.45801,-0.11011
03/27/20 20:06:43.313496 0.05200,1.40820,-0.12842
03/27/20 20:06:43.322819 0.03638,1.33105,-0.11011
03/27/20 20:06:43.332375 -0.00928,1.23315,-0.07739
03/27/20 20:06:43.341709 -0.04956,1.16577,-0.07544
03/27/20 20:06:43.351036 -0.09277,1.08887,-0.07275
03/27/20 20:06:43.360371 -0.10986,1.02539,-0.07813
03/27/20 20:06:43.369705 -0.09863,0.93604,-0.09131
03/27/20 20:06:43.379040 -0.09546,0.86670,-0.09473
03/27/20 20:06:43.388371 -0.09521,0.78198,-0.09668
03/27/20 20:06:43.397461 -0.09521,0.74561,-0.10645
03/27/20 20:06:43.406803 -0.09204,0.70850,-0.11450
03/27/20 20:06:43.416126 -0.10840,0.68896,-0.12158
03/27/20 20:06:43.421478 -0.11816,0.69531,-0.10986
03/27/20 20:06:43.430798 -0.13135,0.69116,-0.10205
03/27/20 20:06:43.439877 -0.13989,0.68604,-0.09326
03/27/20 20:06:43.449204 -0.13745,0.68750,-0.08447
03/27/20 20:06:43.458530 -0.12280,0.66040,-0.08081
03/27/20 20:06:43.467854 -0.09277,0.63525,-0.07227
03/27/20 20:06:43.477180 -0.06226,0.61890,-0.06104
03/27/20 20:06:43.486500 -0.04785,0.61304,-0.04980
03/27/20 20:06:43.495571 -0.04175,0.59424,-0.02881
03/27/20 20:06:43.500923 -0.05005,0.58252,-0.02002
03/27/20 20:06:43.510243 -0.07959,0.57422,0.00195
03/27/20 20:06:43.519566 -0.08716,0.58203,0.02441
03/27/20 20:06:43.528881 -0.07593,0.60254,0.02246
03/27/20 20:06:43.537956 -0.05420,0.60986,0.01733
03/27/20 20:06:43.547279 -0.04175,0.62207,0.02832
03/27/20 20:06:43.556599 -0.00098,0.62402,0.04150
03/27/20 20:06:43.565910 0.04321,0.64868,0.04150
03/27/20 20:06:43.575226 0.08911,0.71533,0.05542
03/27/20 20:06:43.584541 0.10938,0.75342,0.06348
03/27/20 20:06:43.593853 0.12598,0.79370,0.06445
03/27/20 20:06:43.603397 0.11133,0.82935,0.08496
03/27/20 20:06:43.612713 0.08960,0.89941,0.08594
03/27/20 20:06:43.622025 0.07544,0.98438,0.08936
03/27/20 20:06:43.631336 0.02905,1.06299,0.10645
03/27/20 20:06:43.640648 -0.01025,1.08887,0.11963
03/27/20 20:06:43.649979 -0.02148,1.09619,0.12549
03/27/20 20:06:43.659313 0.00171,1.10254,0.13428
03/27/20 20:06:43.668381 0.04590,1.12354,0.12695
03/27/20 20:06:43.677704 0.06714,1.11597,0.11743
03/27/20 20:06:43.687023 0.07446,1.13867,0.10400
03/27/20 20:06:43.692371 0.07910,1.15918,0.09668
03/27/20 20:06:43.701443 0.07861,1.19604,0.08398
03/27/20 20:06:43.710762 0.05859,1.24829,0.07495
03/27/20 20:06:43.720078 0.05151,1.32031,0.07886
03/27/20 20:06:43.729393 0.08447,1.32520,0.04590
03/27/20 20:06:43.738701 0.11719,1.34888,0.03027
03/27/20 20:06:43.748013 0.12866,1.38037,0.01636
03/27/20 20:06:43.757324 0.15137,1.37329,0.05273
03/27/20 20:06:43.766388 0.14355,1.30005,0.07764
03/27/20 20:06:43.775703 0.10889,1.25537,0.08252
03/27/20 20:06:43.781055 0.09448,1.25195,0.07178
03/27/20 20:06:43.790379 0.07324,1.24829,0.06128
03/27/20 20:06:43.799450 0.07886,1.27148,0.06494
03/27/20 20:06:43.808777 0.07764,1.23877,0.05371
03/27/20 20:06:43.818108 0.06665,1.24805,0.04492
03/27/20 20:06:43.827446 0.03711,1.23584,0.03223
03/27/20 20:06:43.836823 0.05811,1.19922,-0.01514
03/27/20 20:06:43.846149 0.10693,1.22632,-0.05225
03/27/20 20:06:43.855465 0.13208,1.25903,-0.07544
03/27/20 20:06:43.864529 0.13696,1.28174,-0.10034
03/27/20 20:06:43.869877 0.13208,1.30005,-0.11719
03/27/20 20:06:43.879196 0.12671,1.28760,-0.13525
03/27/20 20:06:43.888512 0.11719,1.25952,-0.15552
03/27/20 20:06:43.897598 0.11133,1.20239,-0.15942
03/27/20 20:06:43.906937 0.12256,1.13745,-0.17480
03/27/20 20:06:43.916275 0.14551,1.08057,-0.16357
03/27/20 20:06:43.925617 0.15088,1.01318,-0.14551
03/27/20 20:06:43.934959 0.13477,0.92212,-0.12695
03/27/20 20:06:43.944294 0.11963,0.85034,-0.10986
03/27/20 20:06:43.953632 0.12671,0.79639,-0.08984
03/27/20 20:06:43.963448 0.10620,0.74121,-0.08276
03/27/20 20:06:43.972523 0.07153,0.70068,-0.05615
03/27/20 20:06:43.981842 0.04907,0.68408,-0.04980
03/27/20 20:06:43.991165 0.02686,0.64648,-0.04126
03/27/20 20:06:44.000481 0.02100,0.60986,-0.01880
03/27/20 20:06:44.009808 0.00977,0.58081,-0.01563
03/27/20 20:06:44.019135 0.00171,0.55591,0.00488
03/27/20 20:06:44.028439 -0.00098,0.55420,0.01514
03/27/20 20:06:44.037514 -0.00439,0.54150,0.04126
03/27/20 20:06:44.046829 -0.01245,0.54443,0.05078
03/27/20 20:06:44.052181 -0.01709,0.55957,0.05127
03/27/20 20:06:44.061489 -0.01953,0.58887,0.06372
03/27/20 20:06:44.070564 -0.02002,0.62671,0.07422
03/27/20 20:06:44.079887 -0.03125,0.64746,0.08838
03/27/20 20:06:44.089203 -0.03174,0.68970,0.09619
03/27/20 20:06:44.098522 -0.03564,0.74219,0.09814
03/27/20 20:06:44.107841 -0.04321,0.76807,0.09888
