# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ)"
03/26/20 14:26:21.987412 0.00806,0.83252,0.42529
03/26/20 14:26:21.996763 0.02539,0.84351,0.42725
03/26/20 14:26:22.006113 0.03320,0.84326,0.43774
03/26/20 14:26:22.015453 0.04932,0.84888,0.42529
03/26/20 14:26:22.024784 0.11035,0.92969,0.39331
03/26/20 14:26:22.034119 0.17578,1.03320,0.33008
03/26/20 14:26:22.043461 0.21826,1.04150,0.24536
03/26/20 14:26:22.052559 0.26270,0.99829,0.20703
03/26/20 14:26:22.057926 0.27979,0.99341,0.19019
03/26/20 14:26:22.067272 0.29565,1.04663,0.17847
03/26/20 14:26:22.076624 0.27686,1.06299,0.20410
03/26/20 14:26:22.085714 0.24268,1.03833,0.22266
03/26/20 14:26:22.095060 0.22827,1.02808,0.21289
03/26/20 14:26:22.104404 0.24780,1.05566,0.21143
03/26/20 14:26:22.113752 0.25635,1.08008,0.18408
03/26/20 14:26:22.123096 0.20557,1.05444,0.20020
03/26/20 14:26:22.132441 0.14551,1.05518,0.21436
03/26/20 14:26:22.141771 0.13208,1.07251,0.19336
03/26/20 14:26:22.151594 0.15479,1.09448,0.19800
03/26/20 14:26:22.160675 0.11597,1.13477,0.19434
03/26/20 14:26:22.170021 0.07813,1.07056,0.21313
03/26/20 14:26:22.179359 0.07031,0.96802,0.24414
03/26/20 14:26:22.188696 0.05469,0.95337,0.24756
03/26/20 14:26:22.198030 0.09180,1.00708,0.22900
03/26/20 14:26:22.207371 0.11304,1.07788,0.20996
03/26/20 14:26:22.216715 0.18164,1.13159,0.16943
03/26/20 14:26:22.225815 0.26880,1.14844,0.09033
03/26/20 14:26:22.235159 0.30859,1.08105,0.09790
03/26/20 14:26:22.240522 0.28516,1.07959,0.11182
03/26/20 14:26:22.249861 0.12842,1.03833,0.16089
03/26/20 14:26:22.258942 0.04053,0.96289,0.20850
03/26/20 14:26:22.268276 -0.00635,0.86597,0.20898
03/26/20 14:26:22.277615 0.03906,0.84106,0.20459
03/26/20 14:26:22.286961 0.08398,0.91992,0.14258
03/26/20 14:26:22.296297 0.13135,0.92725,0.13477
03/26/20 14:26:22.305639 0.11572,0.89502,0.14600
03/26/20 14:26:22.314983 0.08691,0.82959,0.13232
03/26/20 14:26:22.324080 0.08740,0.79932,0.12427
03/26/20 14:26:22.329443 0.09302,0.81738,0.10986
03/26/20 14:26:22.338789 0.12158,0.83105,0.07031
03/26/20 14:26:22.348125 0.11133,0.82520,0.08179
03/26/20 14:26:22.357214 0.06494,0.87207,0.11963
03/26/20 14:26:22.366556 0.02051,0.89990,0.16064
03/26/20 14:26:22.375895 -0.03491,0.86963,0.19849
03/26/20 14:26:22.385241 -0.07983,0.82104,0.20093
03/26/20 14:26:22.394579 -0.05981,0.83154,0.16333
03/26/20 14:26:22.403915 0.00439,0.85156,0.09180
03/26/20 14:26:22.413252 0.02051,0.79468,0.04541
03/26/20 14:26:22.422340 0.00366,0.76807,0.04590
03/26/20 14:26:22.427698 -0.00781,0.78711,0.04639
03/26/20 14:26:22.437042 0.00684,0.82153,0.04785
03/26/20 14:26:22.446377 0.01587,0.85278,0.02295
03/26/20 14:26:22.455709 0.01978,0.87988,0.02588
03/26/20 14:26:22.464800 0.01807,0.94775,0.02319
03/26/20 14:26:22.474121 0.03271,0.98755,0.01172
03/26/20 14:26:22.483450 0.01587,1.03369,0.02783
03/26/20 14:26:22.492781 0.03320,1.10791,0.02051
03/26/20 14:26:22.502111 0.03320,1.11499,0.02588
03/26/20 14:26:22.511448 0.01221,1.12866,0.04419
03/26/20 14:26:22.521269 0.01147,1.15869,0.07593
03/26/20 14:26:22.530354 0.04175,1.26270,0.07349
03/26/20 14:26:22.539688 0.05469,1.27222,0.06641
03/26/20 14:26:22.549036 -0.00708,1.14258,0.08887
03/26/20 14:26:22.558369 -0.08862,1.03320,0.10669
03/26/20 14:26:22.567692 -0.14526,0.88013,0.17920
03/26/20 14:26:22.577024 -0.20825,0.70581,0.20166
03/26/20 14:26:22.586353 -0.21899,0.67822,0.25195
03/26/20 14:26:22.595442 -0.23022,0.70459,0.30566
03/26/20 14:26:22.604771 -0.19556,0.76855,0.31372
03/26/20 14:26:22.610125 -0.15015,0.81250,0.31006
03/26/20 14:26:22.619457 -0.06226,0.95288,0.30762
03/26/20 14:26:22.628548 0.02979,1.07739,0.25732
03/26/20 14:26:22.637861 0.09497,1.09399,0.21802
03/26/20 14:26:22.647177 0.14819,1.09229,0.21045
03/26/20 14:26:22.656500 0.14941,1.05640,0.19458
03/26/20 14:26:22.665821 0.08569,0.99536,0.22412
03/26/20 14:26:22.675140 0.06714,1.01538,0.25269
03/26/20 14:26:22.684462 0.13550,1.12158,0.21460
03/26/20 14:26:22.693535 0.18335,1.09839,0.20654
03/26/20 14:26:22.698889 0.17920,1.06885,0.21802
03/26/20 14:26:22.708206 0.12354,1.05469,0.23389
03/26/20 14:26:22.717531 0.02881,0.99585,0.29272
03/26/20 14:26:22.726597 -0.03564,0.89136,0.31055
03/26/20 14:26:22.735920 -0.04053,0.81885,0.27759
03/26/20 14:26:22.745237 -0.04810,0.81079,0.28564
03/26/20 14:26:22.754557 -0.05518,0.83374,0.30029
03/26/20 14:26:22.763886 -0.08350,0.84229,0.31592
03/26/20 14:26:22.773211 -0.07495,0.89673,0.29858
03/26/20 14:26:22.782532 -0.05518,0.93115,0.28857
03/26/20 14:26:22.792084 -0.10254,0.93213,0.33276
03/26/20 14:26:22.801416 -0.16846,0.93652,0.34961
03/26/20 14:26:22.810740 -0.17749,0.91895,0.35645
03/26/20 14:26:22.820068 -0.20361,0.91016,0.37158
03/26/20 14:26:22.829395 -0.27930,0.89941,0.40381
03/26/20 14:26:22.838728 -0.32397,0.85303,0.42432
03/26/20 14:26:22.848057 -0.32861,0.87183,0.42114
03/26/20 14:26:22.857140 -0.30908,0.92529,0.43164
03/26/20 14:26:22.866467 -0.30615,0.93091,0.42383
03/26/20 14:26:22.875799 -0.30957,0.91406,0.43970
03/26/20 14:26:22.881153 -0.31079,0.93628,0.43433
03/26/20 14:26:22.890490 -0.29712,0.92651,0.40381
03/26/20 14:26:22.899569 -0.30298,0.80981,0.38916
03/26/20 14:26:22.908897 -0.32764,0.74512,0.39111
03/26/20 14:26:22.918226 -0.33203,0.75098,0.37988
03/26/20 14:26:22.927567 -0.30859,0.76758,0.35327
03/26/20 14:26:22.936895 -0.24707,0.74707,0.29468
03/26/20 14:26:22.946232 -0.20020,0.72461,0.26172
03/26/20 14:26:22.955565 -0.17480,0.86572,0.28906
03/26/20 14:26:22.964651 -0.20166,0.98438,0.29932
03/26/20 14:26:22.970001 -0.20581,0.96948,0.31055
03/26/20 14:26:22.979340 -0.21753,0.92188,0.32275
03/26/20 14:26:22.988672 -0.22827,0.94287,0.32471
03/26/20 14:26:22.997761 -0.24243,0.96948,0.34863
03/26/20 14:26:23.007093 -0.25781,0.96680,0.38184
03/26/20 14:26:23.016432 -0.26489,0.95752,0.39526
03/26/20 14:26:23.025770 -0.28223,0.91309,0.42065
03/26/20 14:26:23.035103 -0.30029,0.89136,0.42676
03/26/20 14:26:23.044424 -0.30371,0.94849,0.41992
03/26/20 14:26:23.053755 -0.28442,0.99170,0.38477
03/26/20 14:26:23.063316 -0.28125,0.96631,0.35742
03/26/20 14:26:23.072651 -0.29492,0.98389,0.35498
03/26/20 14:26:23.081985 -0.27954,1.03174,0.33618
03/26/20 14:26:23.091331 -0.27026,1.02197,0.32324
03/26/20 14:26:23.100672 -0.28638,1.00342,0.32959
03/26/20 14:26:23.110008 -0.31323,1.01099,0.32007
03/26/20 14:26:23.119341 -0.34155,0.97607,0.31055
03/26/20 14:26:23.128428 -0.34692,0.89233,0.30054
03/26/20 14:26:23.137764 -0.34033,0.89771,0.28369
03/26/20 14:26:23.147099 -0.27661,0.92432,0.22461
03/26/20 14:26:23.152454 -0.24316,0.90088,0.21387
03/26/20 14:26:23.161545 -0.23706,0.83569,0.20605
03/26/20 14:26:23.170876 -0.23633,0.84473,0.21387
03/26/20 14:26:23.180208 -0.21338,0.86328,0.21680
03/26/20 14:26:23.189535 -0.21997,0.84229,0.23096
03/26/20 14:26:23.198866 -0.23584,0.82935,0.25586
03/26/20 14:26:23.208200 -0.26270,0.84814,0.28809
03/26/20 14:26:23.217541 -0.27417,0.87476,0.30103
03/26/20 14:26:23.226622 -0.28320,0.83667,0.33008
03/26/20 14:26:23.235958 -0.29053,0.82764,0.32275
03/26/20 14:26:23.241320 -0.27783,0.82031,0.32349
03/26/20 14:26:23.250656 -0.26318,0.82666,0.33521
03/26/20 14:26:23.259995 -0.25195,0.86255,0.35010
03/26/20 14:26:23.269081 -0.27539,0.92627,0.36768
03/26/20 14:26:23.278420 -0.27686,0.94385,0.36182
03/26/20 14:26:23.287756 -0.24438,0.91138,0.33716
03/26/20 14:26:23.297085 -0.26465,0.84180,0.33276
03/26/20 14:26:23.306433 -0.29102,0.83350,0.34082
03/26/20 14:26:23.315767 -0.28760,0.86475,0.32227
03/26/20 14:26:23.325108 -0.25903,0.79102,0.29053
03/26/20 14:26:23.334192 -0.25049,0.76416,0.27832
03/26/20 14:26:23.339552 -0.26904,0.78174,0.28418
03/26/20 14:26:23.348890 -0.31641,0.82324,0.30127
03/26/20 14:26:23.358236 -0.30591,0.83228,0.28564
03/26/20 14:26:23.367319 -0.28369,0.81396,0.25977
03/26/20 14:26:23.376659 -0.24951,0.84766,0.23096
03/26/20 14:26:23.385998 -0.17603,0.90552,0.18140
03/26/20 14:26:23.395336 -0.08691,0.94849,0.12988
03/26/20 14:26:23.404675 0.01025,1.03467,0.09888
03/26/20 14:26:23.414021 0.04590,1.10864,0.10645
03/26/20 14:26:23.423365 0.03589,1.04419,0.14941
03/26/20 14:26:23.432936 -0.09033,0.91968,0.26294
03/26/20 14:26:23.442267 -0.17969,0.89575,0.34106
03/26/20 14:26:23.451599 -0.14868,0.88135,0.31836
03/26/20 14:26:23.460939 -0.10840,0.84009,0.29199
03/26/20 14:26:23.470272 -0.14893,0.83228,0.28467
03/26/20 14:26:23.479610 -0.18140,0.85815,0.27905
03/26/20 14:26:23.488939 -0.25146,0.84790,0.32471
03/26/20 14:26:23.498028 -0.32764,0.88379,0.35156
03/26/20 14:26:23.507364 -0.30957,0.97192,0.30078
03/26/20 14:26:23.516701 -0.23535,0.96973,0.23535
03/26/20 14:26:23.522053 -0.23901,0.94580,0.24756
03/26/20 14:26:23.531386 -0.30225,0.92480,0.31763
03/26/20 14:26:23.540470 -0.33057,0.97705,0.30273
03/26/20 14:26:23.549801 -0.27588,1.04956,0.26270
03/26/20 14:26:23.559128 -0.22241,1.06494,0.22607
03/26/20 14:26:23.568457 -0.20825,1.03174,0.20361
03/26/20 14:26:23.577782 -0.21313,0.99365,0.18042
03/26/20 14:26:23.587107 -0.23511,0.98389,0.18701
03/26/20 14:26:23.596172 -0.29688,0.96729,0.17432
03/26/20 14:26:23.605494 -0.33716,0.85962,0.14453
03/26/20 14:26:23.610844 -0.33691,0.83643,0.10107
03/26/20 14:26:23.620169 -0.26831,0.86816,0.02588
03/26/20 14:26:23.629490 -0.24341,0.85352,-0.03223
03/26/20 14:26:23.638575 -0.30786,0.79736,-0.00928
03/26/20 14:26:23.647909 -0.32251,0.84668,-0.03589
03/26/20 14:26:23.657242 -0.29150,0.85254,-0.06885
03/26/20 14:26:23.666584 -0.31006,0.81421,-0.08887
03/26/20 14:26:23.675913 -0.36035,0.83862,-0.13501
03/26/20 14:26:23.685240 -0.33154,0.88818,-0.18994
03/26/20 14:26:23.694569 -0.26514,0.96973,-0.22803
03/26/20 14:26:23.704128 -0.26855,1.07593,-0.22485
03/26/20 14:26:23.713457 -0.28418,1.12354,-0.19165
03/26/20 14:26:23.722792 -0.23828,1.19067,-0.18164
03/26/20 14:26:23.732128 -0.24390,1.24316,-0.23877
03/26/20 14:26:23.741463 -0.24121,1.22583,-0.22241
03/26/20 14:26:23.750786 -0.30225,1.21899,-0.17236
03/26/20 14:26:23.760105 -0.28931,1.19287,-0.15869
03/26/20 14:26:23.769184 -0.21655,1.11523,-0.14941
03/26/20 14:26:23.778513 -0.23071,1.04224,-0.10010
03/26/20 14:26:23.783867 -0.29248,0.99756,-0.07520
03/26/20 14:26:23.793181 -0.36182,0.91626,-0.03857
03/26/20 14:26:23.802250 -0.40210,0.83203,-0.07642
03/26/20 14:26:23.811575 -0.45410,0.64502,-0.12305
03/26/20 14:26:23.820904 -0.51855,0.59644,-0.09619
03/26/20 14:26:23.830238 -0.53955,0.62988,-0.08984
03/26/20 14:26:23.839573 -0.52393,0.60547,-0.14282
03/26/20 14:26:23.848906 -0.53687,0.53564,-0.13794
03/26/20 14:26:23.858236 -0.54688,0.48071,-0.16504
03/26/20 14:26:23.867327 -0.50195,0.49170,-0.20239
03/26/20 14:26:23.872683 -0.46875,0.56372,-0.21802
03/26/20 14:26:23.882015 -0.45508,0.63428,-0.25806
03/26/20 14:26:23.891344 -0.37500,0.69336,-0.27002
03/26/20 14:26:23.900417 -0.37085,0.91553,-0.20996
03/26/20 14:26:23.909738 -0.42163,0.97070,-0.12427
03/26/20 14:26:23.919048 -0.46313,0.93726,-0.05322
03/26/20 14:26:23.928358 -0.46338,0.92285,-0.04883
03/26/20 14:26:23.937672 -0.45142,0.96362,-0.03760
03/26/20 14:26:23.946983 -0.43652,0.98584,-0.03979
03/26/20 14:26:23.956301 -0.41748,0.96631,-0.05029
03/26/20 14:26:23.966097 -0.40967,0.96387,-0.05078
03/26/20 14:26:23.975166 -0.37915,0.99194,-0.05322
03/26/20 14:26:23.984489 -0.35376,0.96729,-0.05908
03/26/20 14:26:23.993816 -0.33813,1.02588,-0.05371
03/26/20 14:26:24.003139 -0.29761,1.13037,-0.06104
03/26/20 14:26:24.012461 -0.25928,1.14844,-0.04321
03/26/20 14:26:24.021786 -0.28540,1.26709,0.01440
03/26/20 14:26:24.031105 -0.28198,1.37256,0.05762
03/26/20 14:26:24.040173 -0.29980,1.44385,0.12988
03/26/20 14:26:24.049488 -0.33984,1.44385,0.16016
03/26/20 14:26:24.054832 -0.34326,1.41772,0.15796
03/26/20 14:26:24.064152 -0.36865,1.32739,0.14111
03/26/20 14:26:24.073229 -0.36768,1.30127,0.09131
03/26/20 14:26:24.082556 -0.29639,1.30127,0.03540
03/26/20 14:26:24.091869 -0.27490,1.30664,-0.00293
03/26/20 14:26:24.101189 -0.26270,1.30322,-0.00122
03/26/20 14:26:24.110504 -0.28491,1.34570,0.02344
03/26/20 14:26:24.119820 -0.27490,1.40820,0.05225
03/26/20 14:26:24.129131 -0.30176,1.41895,0.09741
03/26/20 14:26:24.138186 -0.34277,1.43286,0.13037
03/26/20 14:26:24.143530 -0.38599,1.42822,0.12109
03/26/20 14:26:24.152838 -0.44458,1.38232,0.11890
03/26/20 14:26:24.162142 -0.51147,1.36157,0.14453
03/26/20 14:26:24.171192 -0.52881,1.42285,0.13379
03/26/20 14:26:24.180490 -0.44849,1.43994,0.08887
03/26/20 14:26:24.189796 -0.42847,1.39746,0.05713
03/26/20 14:26:24.199100 -0.46387,1.35278,0.05225
03/26/20 14:26:24.208408 -0.51221,1.29468,0.04883
03/26/20 14:26:24.217705 -0.55005,1.24268,0.06177
03/26/20 14:26:24.227003 -0.57568,1.19873,0.05664
03/26/20 14:26:24.236536 -0.60327,1.13818,0.05225
03/26/20 14:26:24.245838 -0.67529,1.12964,0.06982
03/26/20 14:26:24.255123 -0.70874,1.12695,0.09521
03/26/20 14:26:24.264420 -0.76123,1.13770,0.12500
03/26/20 14:26:24.273720 -0.78491,1.11182,0.12573
03/26/20 14:26:24.283024 -0.78735,1.03882,0.12646
03/26/20 14:26:24.292318 -0.80859,0.99121,0.11938
03/26/20 14:26:24.301367 -0.85156,0.97070,0.14087
03/26/20 14:26:24.310661 -0.85156,0.95386,0.14453
03/26/20 14:26:24.319963 -0.82959,0.89185,0.12036
03/26/20 14:26:24.325298 -0.82568,0.85693,0.12988
03/26/20 14:26:24.334351 -0.84277,0.77832,0.13672
03/26/20 14:26:24.343664 -0.81689,0.78320,0.14551
03/26/20 14:26:24.352980 -0.77563,0.79102,0.13379
03/26/20 14:26:24.362284 -0.70825,0.79590,0.09058
03/26/20 14:26:24.371592 -0.66162,0.76929,0.03833
03/26/20 14:26:24.380898 -0.65088,0.69580,0.02734
03/26/20 14:26:24.390207 -0.64478,0.65308,0.03882
03/26/20 14:26:24.399267 -0.62476,0.66162,0.03223
03/26/20 14:26:24.408581 -0.62085,0.62305,0.04932
03/26/20 14:26:24.413933 -0.62646,0.60547,0.05225
03/26/20 14:26:24.423248 -0.59058,0.58789,0.04541
03/26/20 14:26:24.432308 -0.55005,0.63403,0.05029
03/26/20 14:26:24.441620 -0.54272,0.63574,0.06689
03/26/20 14:26:24.450934 -0.52905,0.62939,0.07642
03/26/20 14:26:24.460247 -0.49243,0.64307,0.04980
03/26/20 14:26:24.469551 -0.46582,0.63574,0.03442
03/26/20 14:26:24.478868 -0.46973,0.59033,0.02881
03/26/20 14:26:24.488184 -0.47363,0.61255,0.03906
03/26/20 14:26:24.497246 -0.47363,0.63184,0.04639
03/26/20 14:26:24.502584 -0.45801,0.64502,0.03516
03/26/20 14:26:24.511892 -0.43359,0.65503,0.03174
03/26/20 14:26:24.521198 -0.42798,0.69873,0.03735
03/26/20 14:26:24.530251 -0.41089,0.73511,0.03662
03/26/20 14:26:24.539545 -0.37402,0.78613,0.02100
03/26/20 14:26:24.548859 -0.34546,0.80664,-0.00928
03/26/20 14:26:24.558168 -0.35254,0.80127,-0.00732
03/26/20 14:26:24.567484 -0.39771,0.81177,0.02441
03/26/20 14:26:24.576794 -0.37280,0.81470,0.01221
03/26/20 14:26:24.586109 -0.34375,0.79492,0.00586
03/26/20 14:26:24.595648 -0.34644,0.79785,0.00610
03/26/20 14:26:24.604961 -0.38086,0.83838,0.03345
03/26/20 14:26:24.614271 -0.39819,0.81689,0.02539
03/26/20 14:26:24.623585 -0.42334,0.77734,0.02393
03/26/20 14:26:24.632881 -0.44702,0.79810,0.04126
03/26/20 14:26:24.642195 -0.44531,0.83765,0.02539
03/26/20 14:26:24.651510 -0.40356,0.84326,0.00220
03/26/20 14:26:24.660576 -0.37378,0.83667,-0.01855
03/26/20 14:26:24.669882 -0.40210,0.81494,-0.01611
03/26/20 14:26:24.679186 -0.43164,0.76001,0.00195
03/26/20 14:26:24.684526 -0.45386,0.71582,0.00879
03/26/20 14:26:24.693581 -0.45996,0.68750,0.03076
03/26/20 14:26:24.702885 -0.47363,0.64844,0.08716
03/26/20 14:26:24.712181 -0.52100,0.61353,0.13379
03/26/20 14:26:24.721474 -0.51172,0.63428,0.15137
03/26/20 14:26:24.730778 -0.50977,0.71704,0.15234
03/26/20 14:26:24.740084 -0.51343,0.76465,0.16650
03/26/20 14:26:24.749384 -0.53613,0.84351,0.17529
03/26/20 14:26:24.758446 -0.51880,0.91943,0.16040
03/26/20 14:26:24.767756 -0.51758,0.91260,0.15137
03/26/20 14:26:24.773102 -0.52930,0.90527,0.16284
03/26/20 14:26:24.782412 -0.56860,0.91235,0.18945
03/26/20 14:26:24.791714 -0.57959,0.88184,0.17285
03/26/20 14:26:24.800776 -0.58887,0.79785,0.14307
03/26/20 14:26:24.810089 -0.57275,0.77930,0.10645
03/26/20 14:26:24.819414 -0.53638,0.78320,0.08032
03/26/20 14:26:24.828735 -0.49023,0.74121,0.05762
03/26/20 14:26:24.838057 -0.49854,0.73535,0.10522
03/26/20 14:26:24.847372 -0.49976,0.84375,0.15283
03/26/20 14:26:24.856430 -0.48486,0.81250,0.19849
03/26/20 14:26:24.861767 -0.49854,0.79126,0.22607
03/26/20 14:26:24.871079 -0.54590,0.82178,0.26001
03/26/20 14:26:24.880386 -0.53857,0.83008,0.23730
03/26/20 14:26:24.889696 -0.54688,0.77441,0.19360
03/26/20 14:26:24.898764 -0.53003,0.79077,0.15698
03/26/20 14:26:24.908091 -0.48584,0.80176,0.10352
03/26/20 14:26:24.917419 -0.45654,0.82007,0.09082
03/26/20 14:26:24.926744 -0.44043,0.88013,0.09497
03/26/20 14:26:24.936062 -0.38940,0.98975,0.05469
03/26/20 14:26:24.945383 -0.41040,0.94019,0.04688
03/26/20 14:26:24.955189 -0.49780,0.83325,0.07690
03/26/20 14:26:24.964266 -0.53857,0.81470,0.11646
03/26/20 14:26:24.973579 -0.51123,0.82910,0.12793
03/26/20 14:26:24.982903 -0.49097,0.80811,0.12280
03/26/20 14:26:24.992228 -0.46533,0.76489,0.12744
03/26/20 14:26:25.001554 -0.41821,0.71216,0.10938
03/26/20 14:26:25.010874 -0.36694,0.68970,0.08643
03/26/20 14:26:25.020193 -0.33472,0.68359,0.06250
03/26/20 14:26:25.029270 -0.34595,0.70142,0.06885
03/26/20 14:26:25.038601 -0.34912,0.77954,0.07837
03/26/20 14:26:25.043949 -0.34546,0.82739,0.08496
03/26/20 14:26:25.053280 -0.29785,0.96436,0.06592
03/26/20 14:26:25.062353 -0.28711,1.02930,0.06323
03/26/20 14:26:25.071674 -0.34546,1.01880,0.10278
03/26/20 14:26:25.080994 -0.41919,0.95386,0.11890
03/26/20 14:26:25.090328 -0.45068,0.89355,0.10352
03/26/20 14:26:25.099669 -0.45313,0.84985,0.09961
03/26/20 14:26:25.108997 -0.44897,0.89087,0.09619
03/26/20 14:26:25.118328 -0.40015,0.93872,0.05615
03/26/20 14:26:25.127407 -0.31372,0.88892,0.00146
03/26/20 14:26:25.132759 -0.28857,0.86279,-0.02417
03/26/20 14:26:25.142088 -0.26245,0.82568,-0.06006
03/26/20 14:26:25.151419 -0.25537,0.78320,-0.08130
03/26/20 14:26:25.160500 -0.27173,0.75659,-0.07690
03/26/20 14:26:25.169834 -0.28955,0.82373,-0.04785
03/26/20 14:26:25.179165 -0.34106,0.89355,0.03198
03/26/20 14:26:25.188494 -0.35156,0.95166,0.08301
03/26/20 14:26:25.197813 -0.35229,0.98120,0.10327
03/26/20 14:26:25.207136 -0.39209,0.98828,0.14453
03/26/20 14:26:25.216455 -0.42163,1.03101,0.15332
03/26/20 14:26:25.226007 -0.39404,1.03906,0.13745
03/26/20 14:26:25.235325 -0.33545,0.99097,0.09326
03/26/20 14:26:25.244654 -0.31543,0.96191,0.06177
03/26/20 14:26:25.253977 -0.30762,0.95776,0.03711
03/26/20 14:26:25.263302 -0.26489,0.97412,0.00879
03/26/20 14:26:25.272635 -0.21680,0.99756,-0.01221
03/26/20 14:26:25.281960 -0.23242,1.01099,0.01074
03/26/20 14:26:25.291039 -0.27051,1.03296,0.03906
03/26/20 14:26:25.300364 -0.28149,1.02881,0.05371
03/26/20 14:26:25.309694 -0.28613,1.02246,0.05444
03/26/20 14:26:25.315041 -0.29590,1.01318,0.05713
03/26/20 14:26:25.324369 -0.31543,1.03174,0.06641
03/26/20 14:26:25.333445 -0.30688,1.04297,0.05566
03/26/20 14:26:25.342768 -0.28149,1.00439,0.02734
03/26/20 14:26:25.352089 -0.27759,0.97290,0.03027
03/26/20 14:26:25.361414 -0.25049,0.99731,0.00977
03/26/20 14:26:25.370743 -0.22925,0.98901,-0.00146
03/26/20 14:26:25.380068 -0.22510,1.00195,0.00513
03/26/20 14:26:25.389393 -0.21338,1.05127,0.01587
03/26/20 14:26:25.398466 -0.19629,1.05811,0.01440
03/26/20 14:26:25.403822 -0.19824,1.06250,0.01978
03/26/20 14:26:25.413141 -0.21094,1.05640,0.04443
03/26/20 14:26:25.422464 -0.21094,1.05249,0.06470
03/26/20 14:26:25.431530 -0.21680,1.08203,0.08789
03/26/20 14:26:25.440859 -0.21094,1.09961,0.11035
03/26/20 14:26:25.450184 -0.22021,1.07886,0.11890
03/26/20 14:26:25.459507 -0.21753,1.05078,0.11572
03/26/20 14:26:25.468824 -0.19971,1.05347,0.11084
03/26/20 14:26:25.478148 -0.15625,1.10352,0.07739
03/26/20 14:26:25.487469 -0.13794,1.06201,0.05981
03/26/20 14:26:25.497019 -0.18115,0.99829,0.07568
03/26/20 14:26:25.506329 -0.22266,1.00195,0.08496
03/26/20 14:26:25.515644 -0.22388,0.98145,0.09473
03/26/20 14:26:25.524956 -0.26050,0.95825,0.10840
03/26/20 14:26:25.534269 -0.27515,0.95947,0.10986
03/26/20 14:26:25.543581 -0.26929,0.96997,0.09473
03/26/20 14:26:25.552912 -0.25024,0.96387,0.07275
03/26/20 14:26:25.561993 -0.22363,0.95459,0.04834
03/26/20 14:26:25.571320 -0.21655,0.94092,0.02686
03/26/20 14:26:25.580647 -0.19556,0.92554,0.01172
03/26/20 14:26:25.586000 -0.19409,0.91138,0.00146
03/26/20 14:26:25.595081 -0.20459,0.89331,0.01147
03/26/20 14:26:25.604410 -0.23169,0.89673,0.02588
03/26/20 14:26:25.613730 -0.24927,0.89575,0.04248
03/26/20 14:26:25.623068 -0.25586,0.90063,0.06006
03/26/20 14:26:25.632399 -0.25244,0.89185,0.05762
03/26/20 14:26:25.641739 -0.23315,0.91235,0.04395
03/26/20 14:26:25.651066 -0.21484,0.95532,0.02881
03/26/20 14:26:25.660154 -0.22192,0.95142,0.03809
03/26/20 14:26:25.669485 -0.24878,0.94238,0.04199
03/26/20 14:26:25.674845 -0.26001,0.93994,0.05078
03/26/20 14:26:25.684174 -0.27295,0.96680,0.06128
03/26/20 14:26:25.693501 -0.25049,1.00635,0.05664
03/26/20 14:26:25.702585 -0.24731,1.00098,0.05371
03/26/20 14:26:25.711920 -0.23682,0.98291,0.04419
03/26/20 14:26:25.721241 -0.22607,0.96484,0.02344
03/26/20 14:26:25.730576 -0.23657,0.96094,0.01074
03/26/20 14:26:25.739910 -0.21997,0.97046,0.00195
03/26/20 14:26:25.749241 -0.21460,0.96875,-0.00928
03/26/20 14:26:25.758318 -0.24561,0.93359,-0.00244
03/26/20 14:26:25.763672 -0.27173,0.91650,0.01074
03/26/20 14:26:25.772999 -0.28345,0.95435,0.02539
03/26/20 14:26:25.782330 -0.28906,0.98535,0.03760
03/26/20 14:26:25.791657 -0.30981,0.94897,0.05347
03/26/20 14:26:25.800734 -0.33887,0.91235,0.07886
03/26/20 14:26:25.810059 -0.35254,0.92773,0.09570
03/26/20 14:26:25.819388 -0.35400,0.93774,0.09131
03/26/20 14:26:25.828724 -0.36157,0.92285,0.07324
03/26/20 14:26:25.838053 -0.34644,0.91943,0.05273
03/26/20 14:26:25.847380 -0.35010,0.95020,0.03442
03/26/20 14:26:25.856709 -0.35254,0.94922,0.03662
03/26/20 14:26:25.866276 -0.34521,0.93481,0.01929
03/26/20 14:26:25.875605 -0.34473,0.90991,0.03027
03/26/20 14:26:25.884924 -0.36353,0.92090,0.03564
03/26/20 14:26:25.894247 -0.36426,0.91797,0.05151
03/26/20 14:26:25.903564 -0.41602,0.89453,0.07642
03/26/20 14:26:25.912882 -0.42334,0.89111,0.07129
03/26/20 14:26:25.922199 -0.39868,0.89111,0.07373
03/26/20 14:26:25.931280 -0.37085,0.93433,0.06592
03/26/20 14:26:25.940607 -0.37598,0.95898,0.08032
03/26/20 14:26:25.949936 -0.40137,1.01050,0.08545
03/26/20 14:26:25.955288 -0.40796,1.04150,0.08447
03/26/20 14:26:25.964363 -0.40601,1.10840,0.09180
03/26/20 14:26:25.973692 -0.42920,1.12109,0.09473
03/26/20 14:26:25.983023 -0.46948,1.10059,0.11841
03/26/20 14:26:25.992346 -0.45215,1.10254,0.10449
03/26/20 14:26:26.001667 -0.42676,1.07886,0.09375
03/26/20 14:26:26.010992 -0.40552,1.01001,0.03662
03/26/20 14:26:26.020327 -0.36865,0.94409,-0.00488
03/26/20 14:26:26.029408 -0.39233,0.86865,-0.03271
