timestamp,type,accel_x,accel_y,accel_z,heart_rate,lat,lon,vel_x,vel_y,vel_z,dis_x,dis_y,dis_z,mag_x,mag_y,mag_z
2020-02-19 16:24:44.440000,A,84,-376,944,,,,44.54729602400001,-67.81808420799995,68.593201824,392.99687001119986,-414.54470039808,236.12160024095985,,,
2020-02-19 16:24:44.480000,A,256,-656,972,,,,44.64771612000001,-68.07541070399995,68.974484376,394.77876185215985,-417.2574237664,238.86532831391986,,,
2020-02-19 16:24:44.520000,A,260,-736,852,,,,44.749705280000015,-68.36411847999995,69.308695008,396.5646704969598,-419.98044019456,241.62430768895987,,,
2020-02-19 16:24:44.560000,A,108,-628,868,,,,44.79207000800002,-68.61046152799995,69.649181896,398.35465870815983,-422.71500493376,244.39665548927988,,,
2020-02-19 16:24:44.600000,A,280,-712,944,,,,44.90190448800002,-68.88975491999994,70.019481,400.14634150847985,-425.45942339488,247.18262276511987,,,
2020-02-19 16:24:44.640000,A,444,-864,904,,,,45.07607059200002,-69.22867274399995,70.374089464,401.94241768799986,-428.21501359167996,249.98340200511987,,,
2020-02-19 16:24:44.680000,A,792,-440,604,,,,45.38674526400002,-69.40126978399995,70.611018128,403.7454605116799,-430.98416050144,252.79836558367987,,,
2020-02-19 16:24:44.720000,A,264,-628,440,,,,45.490303488000016,-69.64761283199995,70.783615168,405.56093032223987,-433.76021129279997,255.62280630879988,,,
2020-02-19 16:24:44.760000,A,128,-404,416,,,,45.54051353600001,-69.80608829599996,70.946797824,407.3805424617599,-436.54611580607997,258.4541509155199,,,
2020-02-19 16:24:44.800000,A,164,-488,544,,,,45.60484516000001,-69.99751410399996,71.160190528,409.20216300319987,-439.33835933791994,261.2920228284799,,,
2020-02-19 16:24:44.840000,A,120,-640,552,,,,45.65191708000001,-70.24856434399996,71.37672136,411.02635680959986,-442.13825990207994,264.1384304495999,,,
2020-02-19 16:24:44.880000,A,76,-636,620,,,,45.681729296000015,-70.49804551999996,71.61992628,412.8524334927999,-444.94820247583993,266.9934993039999,,,
2020-02-19 16:24:44.920000,A,68,-724,640,,,,45.708403384000015,-70.78204610399996,71.87097652,414.6797026646399,-447.76812429663994,269.8582963551999,,,
2020-02-19 16:24:44.960000,A,208,-572,908,,,,45.789994712000016,-71.00642225599996,72.227154048,416.5080387999999,-450.59940614079994,272.7331354159999,,,
2020-02-19 16:24:45,A,64,-456,1100,,,,45.815099736000015,-71.18529555199997,72.658646648,418.3396385884799,-453.4396630310399,275.6222215779199,,,
2020-02-19 16:24:46,H,,,,101,,,,,,,,,,,
2020-02-19 16:24:46,M,,,,,,,,,,,,,282,-303,287
2020-02-19 16:24:45.040000,A,64,-604,940,,,,45.84020476000001,-71.42222421599998,73.027376688,420.17224257791986,-456.2870748531199,278.5285674438399,,,
2020-02-19 16:24:45.080000,A,160,-664,920,,,,45.902967320000016,-71.68268883999997,73.388261408,422.0058507683199,-459.14396382175994,281.4496625113599,,,
2020-02-19 16:24:45.120000,A,100,-688,984,,,,45.942193920000015,-71.95256784799997,73.774251152,423.8419694611199,-462.0112713753599,284.3851929676799,,,
2020-02-19 16:24:45.160000,A,184,-608,944,,,,46.014370864000014,-72.19106557599997,74.144550256,425.6796572179199,-464.8893740892799,287.3361630137599,,,
2020-02-19 16:24:45.200000,A,120,-588,920,,,,46.061442784000015,-72.42171798399997,74.505434976,427.5202320524799,-467.7770167123199,290.3019450239999,,,
2020-02-19 16:24:45.240000,A,260,-688,1028,,,,46.16343194400002,-72.69159699199997,74.908684424,429.3626897638399,-470.6738854316799,293.2821624230399,,,
2020-02-19 16:24:45.280000,A,440,-816,1080,,,,46.336028984000016,-73.01168604799997,75.332331704,431.2092270415999,-473.5815493113599,296.2785097999999,,,
2020-02-19 16:24:45.320000,A,700,-440,748,,,,46.61061518400002,-73.18428308799997,75.62574667199999,433.0626682009599,-476.50201675327986,299.2918030681599,,,
